LONG_EAST,LAT_NORTH,TOPOGRAPHY,MOLA_RANGE,PLANET_RAD,C,A,EMPHEMERIS_TIME,UTC,ORBIT
173.23500,0.32297,-1409.04413,395749.13403,3385360.49913,1.13099,0.00906,10691316.96281,2000-05-04T06:08:11.236,15096.76387
173.24499,0.57772,-1423.40269,395804.14966,3385384.60044,1.13023,0.00831,10736841.91274,2000-05-04T18:47:03.386,15100.83616
173.25501,0.32699,-1407.06846,395731.70661,3385377.84026,1.12955,0.00902,10767762.95689,2000-05-05T03:22:24.683,15101.36419
173.26500,0.32561,-1403.96646,395729.41776,3385386.64805,1.12924,0.00921,10795256.65971,2000-05-05T11:00:40.047,15108.68594
173.27500,0.68778,-1419.23086,395866.66027,3385378.24827,1.12998,0.00867,10765096.41319,2000-05-05T02:37:52.260,15111.93704
173.28500,0.07148,-1388.83360,395611.54816,3385393.57359,1.13314,0.00949,10734867.76656,2000-05-04T18:14:03.108,15106.88559
173.29501,0.80877,-1419.29632,395934.48556,3385371.18970,1.13905,0.00927,10757078.19273,2000-05-05T00:24:06.448,15111.34810
173.30500,0.32663,-1405.10306,395733.80796,3385392.79408,1.13560,0.00897,10784504.53291,2000-05-05T08:01:26.829,15114.22259
173.31501,0.50803,-1410.27590,395792.72692,3385386.14325,1.13904,0.01053,10753129.88188,2000-05-04T23:18:19.603,15106.88063
173.32499,0.39100,-1407.90279,395752.49311,3385393.35964,1.14388,0.01021,10798136.44181,2000-05-05T11:48:39.298,15113.87424
173.33502,0.62897,-1420.11797,395821.55472,3385396.70259,1.13860,0.00968,10815733.36676,2000-05-05T16:41:46.641,15119.78361
173.34500,0.83377,-1419.72085,395948.95889,3385355.31428,1.13997,0.01011,10829961.64806,2000-05-05T20:39:09.477,15120.61429
173.35499,0.26989,-1404.75894,395688.17073,3385427.86591,1.14293,0.00969,10680177.78489,2000-05-04T03:02:32.279,15097.96771
173.36501,0.67605,-1415.56421,395882.12167,3385353.95725,1.14516,0.00893,10888649.98696,2000-05-06T12:57:13.368,15130.28676
173.37500,0.21715,-1402.31567,395694.85389,3385386.56103,1.13970,0.00911,10722029.53770,2000-05-04T14:40:12.351,15103.16052
173.38500,0.30607,-1405.85520,395726.27908,3385404.98807,1.13395,0.00834,10769572.72718,2000-05-05T03:52:30.096,15110.32784
173.39499,0.62727,-1413.19450,395846.53808,3385376.05732,1.14319,0.00858,10744625.65006,2000-05-04T20:56:47.452,15106.24740
173.40499,0.60754,-1413.38617,395840.19467,3385385.49300,1.14686,0.00862,10787773.12752,2000-05-05T08:55:54.212,15114.56942
173.41502,0.06397,-1386.32015,395648.17051,3385395.03868,1.13792,0.00892,10796094.68267,2000-05-05T11:14:40.173,15111.24825
173.42500,0.48524,-1399.40075,395805.65343,3385387.87487,1.13301,0.00900,10789043.14422,2000-05-05T09:17:04.210,15110.54532
173.43499,0.77584,-1412.15171,395925.89794,3385370.58230,1.13354,0.00893,10723609.60134,2000-05-04T15:06:38.422,15097.36399
173.44501,0.36167,-1399.19316,395727.94672,3385399.63122,1.12412,0.00750,10765245.30669,2000-05-05T02:40:28.489,15107.19226
173.45499,0.45496,-1409.50569,395769.05820,3385428.73804,1.13338,0.00877,10803261.63884,2000-05-05T13:14:00.959,15111.97490
173.46499,0.26839,-1394.17730,395715.66990,3385379.82097,1.13270,0.00923,10880591.34202,2000-05-06T10:42:47.691,15122.64190
173.47500,0.38017,-1403.86325,395764.46138,3385376.35712,1.12674,0.00773,10727314.43738,2000-05-04T16:08:14.743,15098.34062
173.48499,0.10018,-1400.02991,395671.03216,3385394.99776,1.12556,0.00866,10873593.63270,2000-05-06T08:46:21.319,15121.38842
173.49499,0.73763,-1415.04801,395919.11036,3385349.54872,1.13433,0.00757,10733072.07373,2000-05-04T17:44:15.369,15103.43880
173.50500,0.41677,-1404.87594,395814.31961,3385369.87783,1.13700,0.00771,10770532.71009,2000-05-05T04:08:35.155,15109.14236
173.51499,0.79377,-1426.99071,395964.67259,3385370.63101,1.13398,0.00840,10756398.74547,2000-05-05T00:12:51.376,15103.88635
173.52498,0.55530,-1427.22861,395821.05382,3385396.75508,1.13628,0.00803,10736520.80669,2000-05-04T18:41:45.119,15104.62502
173.53499,0.24868,-1397.42181,395738.81803,3385361.55955,1.13963,0.00850,10777515.95236,2000-05-05T06:04:53.387,15106.53682
173.54499,0.43219,-1414.64664,395819.51281,3385394.73284,1.13946,0.00820,10738501.00899,2000-05-04T19:14:43.836,15101.00425
173.55500,0.51059,-1413.18890,395851.81248,3385358.55316,1.13807,0.00871,10757136.85870,2000-05-05T00:25:15.293,15101.91463
173.56500,0.44399,-1409.30081,395855.05209,3385382.40770,1.14475,0.00744,10805803.02938,2000-05-05T13:56:28.224,15111.81356
173.57501,0.40178,-1412.89338,395853.10349,3385369.73728,1.14748,0.00873,10817141.74894,2000-05-05T17:05:23.173,15117.83718
173.58501,0.28888,-1403.59541,395851.71247,3385357.12454,1.13858,0.00742,10800451.91700,2000-05-05T12:27:19.906,15114.31436
173.59499,0.13719,-1386.84793,395836.78613,3385346.99509,1.13828,0.00776,10746253.39523,2000-05-04T21:24:02.863,15101.27687
173.60500,1.07579,-1429.90979,396028.66079,3385365.96331,1.13549,0.00874,10797258.19367,2000-05-05T11:33:58.953,15111.38679
173.61500,0.65217,-1414.31209,395845.66220,3385394.71904,1.13457,0.00839,10724778.32089,2000-05-04T15:25:49.147,15097.48942
173.62501,0.54722,-1401.49052,395863.66707,3385362.05263,1.13439,0.00835,10822551.73851,2000-05-05T18:35:27.273,15111.67131
173.63501,0.75491,-1413.72370,395855.18633,3385416.49765,1.12677,0.00785,10760965.16347,2000-05-05T01:29:06.500,15107.54722
173.64499,0.48764,-1405.31633,395778.63551,3385393.19846,1.13033,0.00796,10748273.47738,2000-05-04T21:57:25.768,15105.90954
173.65501,0.71477,-1415.95605,395882.09467,3385378.52309,1.13176,0.00870,10786384.01968,2000-05-05T08:32:35.575,15109.18118
173.66500,0.57852,-1415.56753,395825.29021,3385400.92224,1.13203,0.00843,10844569.96900,2000-05-06T00:42:31.250,15115.66362
173.67500,0.28187,-1409.82321,395702.08654,3385390.68391,1.13611,0.00997,10762508.12745,2000-05-05T01:54:51.377,15105.26129
173.68500,0.74649,-1426.82476,395922.67824,3385364.35637,1.12650,0.00789,10874664.54694,2000-05-06T09:04:09.895,15122.35201
173.69501,0.66044,-1419.26776,395935.14648,3385320.91179,1.12475,0.00798,10724146.17716,2000-05-04T15:15:26.112,15098.78678
173.70501,0.46341,-1410.09222,395795.66037,3385378.94637,1.12914,0.00819,10825264.85141,2000-05-05T19:20:49.896,15113.85775
173.71501,0.51588,-1414.62293,395771.13012,3385401.21800,1.12273,0.00895,10676845.57554,2000-05-04T02:06:59.398,15095.60957
173.72499,0.65429,-1422.79798,395861.20536,3385383.35417,1.12375,0.00788,10793101.19521,2000-05-05T10:24:40.747,15108.36343
173.73500,0.60503,-1421.01388,395878.54438,3385384.01366,1.11698,0.00857,10788327.50393,2000-05-05T09:05:07.437,15108.52771
173.74498,0.51369,-1411.16204,395818.40165,3385352.06849,1.12114,0.00782,10806304.41700,2000-05-05T14:04:32.885,15110.26435
173.75501,0.31153,-1405.07209,395753.84843,3385359.78677,1.12478,0.00920,10785842.77596,2000-05-05T08:23:43.614,15109.48762
173.76501,0.52091,-1419.94397,395949.21847,3385437.49063,1.12550,0.00802,10593328.05226,2000-05-03T02:55:08.137,15081.91285
173.77499,0.54612,-1409.92655,395925.63192,3385409.64026,1.12865,0.00762,10629036.32101,2000-05-03T12:50:11.820,15084.82933
173.78500,0.37577,-1403.16351,395823.92384,3385385.66151,1.12398,0.00890,10779216.21516,2000-05-05T06:33:22.736,15109.53018
173.79500,0.68749,-1415.59143,395955.37686,3385380.82742,1.12356,0.00829,10758547.09250,2000-05-05T00:48:42.388,15106.16383
173.80499,0.77670,-1418.23597,395936.29497,3385404.93600,1.12611,0.00920,10705624.10452,2000-05-04T10:06:45.328,15094.56197
173.81499,0.42912,-1405.90240,395816.77842,3385393.74318,1.12332,0.01045,10840877.87005,2000-05-05T23:40:57.966,15118.92988
173.82500,0.38145,-1399.90381,395776.02910,3385414.84368,1.12393,0.00965,10794056.74776,2000-05-05T10:40:33.837,15110.98138
173.83500,0.34001,-1399.34625,395755.40185,3385437.11558,1.12282,0.01192,10756604.58970,2000-05-05T00:16:26.023,15109.35188
173.84501,0.75942,-1410.79712,395940.28312,3385368.04999,1.12756,0.01209,10693612.12433,2000-05-04T06:46:28.445,15094.82407
173.85501,0.61260,-1406.64272,395887.66207,3385406.09703,1.11934,0.01125,10759266.83554,2000-05-05T01:00:45.985,15105.89610
173.86500,0.26182,-1394.38133,395715.14877,3385437.39999,1.11974,0.00944,10724524.11084,2000-05-04T15:21:46.901,15097.28921
173.87500,0.47699,-1392.42179,395813.93475,3385404.89409,1.12706,0.01059,10701048.01798,2000-05-04T08:50:28.923,15097.98475
173.88502,0.39852,-1386.77003,395788.56873,3385393.48975,1.12024,0.00802,10721694.04598,2000-05-04T14:34:37.259,15099.13791
173.89500,0.42914,-1384.85935,395766.11308,3385423.38473,1.12322,0.00807,10719431.65332,2000-05-04T13:56:54.790,15096.86659
173.90500,0.46565,-1384.74421,395765.95256,3385456.33350,1.12286,0.00832,10814950.78929,2000-05-05T16:28:53.633,15114.32550
173.91500,0.70016,-1395.33794,395912.55863,3385393.54406,1.11875,0.00860,10627218.51674,2000-05-03T12:19:54.080,15087.97105
173.92500,0.61199,-1390.51978,395863.59674,3385410.03568,1.13267,0.00767,10774613.64651,2000-05-05T05:16:34.027,15106.53460
173.93500,0.36371,-1387.83045,395763.17210,3385417.35463,1.12461,0.00862,10751660.38920,2000-05-04T22:53:59.054,15106.41222
173.94500,0.13174,-1371.88212,395659.75153,3385437.68223,1.12622,0.00848,10767806.14726,2000-05-05T03:23:21.995,15103.34274
173.95501,0.64028,-1391.58844,395888.56336,3385371.55437,1.12416,0.01297,10768233.49161,2000-05-05T03:30:16.797,15104.69480
173.96499,0.49675,-1390.91725,395788.08622,3385443.14699,1.12288,0.01721,10750825.60025,2000-05-04T22:40:10.204,15102.92038
173.97499,0.70753,-1403.28796,395964.26946,3385357.34734,1.12825,0.01561,10723771.59765,2000-05-04T15:09:14.237,15099.70557
173.98500,0.40215,-1397.24329,395781.11814,3385404.78329,1.12768,0.01560,10790244.95061,2000-05-05T09:37:09.701,15109.90837
173.99501,0.63117,-1405.82821,395881.04773,3385383.65134,1.12627,0.01493,10682638.55064,2000-05-04T03:43:33.538,15092.65530
174.00499,0.32216,-1390.54222,395783.86971,3385401.91014,1.12199,0.01539,10748377.55325,2000-05-04T21:59:25.002,15103.56712
174.01499,0.36777,-1388.62481,395769.66444,3385425.38581,1.13091,0.01612,10879787.42731,2000-05-06T10:29:33.027,15122.41943
174.02500,0.34983,-1381.42632,395766.27998,3385386.57494,1.12711,0.01655,10701552.04561,2000-05-04T08:58:56.122,15094.17983
174.03500,0.35177,-1386.84780,395766.34671,3385402.86770,1.13010,0.01506,10845885.49260,2000-05-06T01:04:19.190,15119.78224
174.04499,0.75527,-1402.63793,395987.47840,3385363.46899,1.13147,0.01183,10808560.40553,2000-05-05T14:42:26.382,15108.48286
174.05499,0.16558,-1383.63655,395741.92713,3385374.09395,1.13177,0.01253,10780709.23393,2000-05-05T06:58:17.564,15105.21815
174.06499,0.49018,-1408.77877,395922.12309,3385352.07055,1.12335,0.01417,10820844.11551,2000-05-05T18:07:09.271,15114.39742
174.07500,0.45492,-1406.53121,396014.82126,3385339.83762,1.13233,0.01452,10671072.79882,2000-05-04T00:31:09.071,15093.26920
174.08498,0.30214,-1402.75152,395832.19244,3385337.67844,1.13296,0.01437,10798043.46479,2000-05-05T11:47:10.135,15110.07354
174.09499,0.38643,-1410.03882,395852.76657,3385341.27970,1.13085,0.01306,10922673.03913,2000-05-06T22:24:17.330,15125.56457
174.10500,0.11144,-1404.00620,395726.64188,3385382.89482,1.12335,0.01513,10763125.05503,2000-05-05T02:05:00.319,15107.99684
174.11500,0.80209,-1434.19845,395987.19202,3385344.05269,1.12318,0.01407,10711602.80082,2000-05-04T11:46:19.096,15097.51373
174.12500,0.96510,-1441.81371,396089.71344,3385318.48894,1.12079,0.01378,10760063.83324,2000-05-05T01:13:55.830,15107.44798
174.13500,0.59023,-1437.51275,395933.77026,3385351.59184,1.12034,0.01217,10734187.24958,2000-05-04T18:02:45.335,15098.24317
174.14497,0.33460,-1421.14500,395858.23109,3385319.19682,1.12115,0.01257,10811548.50843,2000-05-05T15:32:14.825,15111.35975
174.15500,0.50079,-1433.88747,395876.66122,3385356.69282,1.11605,0.01021,10593716.42807,2000-05-03T03:01:36.429,15081.98414
174.16501,0.62496,-1439.58418,395935.73183,3385342.90866,1.11267,0.00950,10750837.01813,2000-05-04T22:40:14.251,15105.11931
174.17501,0.53237,-1434.58251,395940.58217,3385322.20402,1.11015,0.00995,10682769.11812,2000-05-04T03:45:39.088,15094.68455
174.18501,0.27169,-1423.91526,395790.97397,3385355.04286,1.10656,0.01021,10731899.33994,2000-05-04T17:24:39.213,15103.55085
174.19500,0.76390,-1448.74273,396013.28342,3385335.80279,1.11638,0.01001,10688512.04935,2000-05-04T05:21:27.474,15094.49948
174.20500,0.42205,-1436.57428,395894.55444,3385331.16606,1.11718,0.01019,10839347.18937,2000-05-05T23:15:33.441,15113.37482
174.21501,0.78732,-1457.72112,396025.40986,3385313.51040,1.12007,0.00996,10696563.36602,2000-05-04T07:35:37.788,15097.12450
174.22500,0.51782,-1451.15066,395894.75818,3385331.46665,1.12226,0.00985,10772332.40871,2000-05-05T04:38:35.085,15105.68710
174.23500,0.85840,-1464.30914,396087.47294,3385287.16965,1.11783,0.00983,10724995.37376,2000-05-04T15:29:41.863,15101.69009
174.24500,0.50485,-1452.50975,395892.65173,3385340.23962,1.10715,0.01044,10661193.97361,2000-05-03T21:46:17.118,15087.13523
174.25500,0.45050,-1445.75805,395900.07262,3385307.25118,1.10727,0.01047,10725287.46378,2000-05-04T15:34:26.357,15100.88310
174.26502,0.75737,-1454.68924,396031.83434,3385328.06144,1.11550,0.01165,10754575.53750,2000-05-04T23:42:29.937,15105.48682
174.27498,0.75903,-1451.08724,396001.20016,3385323.90319,1.11538,0.00964,10708429.91873,2000-05-04T10:53:27.475,15097.41262
174.28501,0.74282,-1453.27981,396005.52893,3385321.13641,1.11772,0.01066,10681828.68755,2000-05-04T03:30:14.524,15096.68070
174.29501,0.73420,-1453.43936,396034.95214,3385325.07106,1.11708,0.01044,10777640.29801,2000-05-05T06:07:10.199,15106.65482
