LONG_EAST,LAT_NORTH,TOPOGRAPHY,MOLA_RANGE,PLANET_RAD,C,A,EMPHEMERIS_TIME,UTC,ORBIT
148.36498,0.56556,-750.58268,395148.93713,3386290.86022,1.12936,0.01579,10510461.38928,2000-05-02T03:54:18.414,15050.37024
148.37500,0.18184,-745.03052,394989.94828,3386309.14797,1.12435,0.01781,10587000.73727,2000-05-03T01:09:59.714,15062.62962
148.38502,0.89906,-770.96551,395310.52589,3386275.61440,1.12385,0.01761,10433146.79550,2000-05-01T06:25:39.070,15039.61838
148.39501,0.66759,-760.88232,395184.72644,3386300.28359,1.12275,0.01734,10396498.01841,2000-04-30T20:14:54.929,15030.20091
148.40499,0.54822,-763.03534,395171.45807,3386285.03462,1.12642,0.01859,10445470.31265,2000-05-01T09:51:11.806,15037.58158
148.41501,0.76463,-769.23339,395244.91828,3386265.30898,1.12020,0.01827,10419708.57572,2000-05-01T02:41:42.028,15035.02051
148.42500,0.45977,-760.29013,395097.97341,3386290.67823,1.12419,0.01587,10508189.77108,2000-05-02T03:16:32.261,15051.13909
148.43500,0.70948,-771.94161,395189.48339,3386299.37414,1.12199,0.01455,10397001.49660,2000-04-30T20:23:23.740,15028.56248
148.44501,0.29065,-755.77551,395038.24291,3386279.07122,1.12603,0.01463,10479929.74925,2000-05-01T19:25:35.449,15042.57583
148.45500,0.66671,-771.76469,395199.18374,3386278.12786,1.12930,0.01491,10540944.38973,2000-05-02T12:22:20.434,15054.52367
148.46499,0.51294,-760.72198,395103.63421,3386301.59780,1.11918,0.01451,10511141.41001,2000-05-02T04:05:40.425,15048.51427
148.47500,0.60497,-771.49703,395145.73167,3386287.52805,1.12857,0.01487,10524757.70006,2000-05-02T07:52:41.915,15049.47171
148.48501,0.34288,-759.25261,395040.50445,3386308.69714,1.12342,0.01460,10472381.67647,2000-05-01T17:19:43.467,15043.20398
148.49501,0.65200,-771.96339,395156.16074,3386278.36196,1.12501,0.01752,10545062.18605,2000-05-02T13:30:56.729,15056.40584
148.50500,0.18170,-751.49419,394968.94669,3386288.27202,1.12812,0.01734,10399417.70115,2000-04-30T21:03:38.253,15031.58372
148.51501,0.73773,-773.33080,395164.92608,3386337.47682,1.12895,0.01766,10554063.60294,2000-05-02T16:01:02.280,15053.90431
148.52499,0.50834,-759.33173,395098.99321,3386281.73639,1.12677,0.01814,10519864.33316,2000-05-02T06:31:01.302,15048.76720
148.53500,0.54608,-766.33536,395136.95934,3386264.14465,1.12290,0.01768,10546941.35288,2000-05-02T14:02:20.883,15052.27778
148.54501,0.56539,-763.26419,395126.87685,3386285.06122,1.12435,0.01481,10535634.87627,2000-05-02T10:53:54.892,15051.50012
148.55500,0.43609,-764.52484,395097.94672,3386295.74457,1.13325,0.01541,10549599.41623,2000-05-02T14:46:46.192,15053.17382
148.56499,0.55342,-773.51397,395137.33727,3386293.30867,1.12688,0.01509,10586550.33838,2000-05-03T01:02:22.531,15058.95587
148.57499,0.73508,-779.90034,395208.12412,3386272.57876,1.12438,0.01612,10548830.01199,2000-05-02T14:33:49.177,15056.34156
148.58499,0.61316,-773.69034,395160.50989,3386272.07717,1.12326,0.01561,10468218.23910,2000-05-01T16:10:16.165,15041.99532
148.59499,0.53859,-776.95887,395154.46557,3386245.92627,1.13016,0.01730,10619946.38706,2000-05-03T10:19:02.083,15059.86790
148.60499,0.55393,-784.02378,395183.59221,3386253.25156,1.12991,0.01544,10490909.42281,2000-05-01T22:28:18.294,15045.99485
148.61498,0.48335,-781.46446,395098.74197,3386291.51895,1.12528,0.01617,10690753.35121,2000-05-04T05:59:15.983,15076.99799
148.62499,0.89811,-803.66931,395302.97208,3386230.56397,1.12291,0.01853,10482470.81684,2000-05-01T20:07:53.424,15038.57151
148.63502,0.65172,-798.39300,395221.36470,3386237.53683,1.12255,0.01727,10529504.29157,2000-05-02T09:11:49.271,15050.39061
148.64501,0.39768,-789.24365,395076.96459,3386256.41844,1.11835,0.01869,10583380.46882,2000-05-03T00:09:38.043,15058.39649
148.65499,0.77156,-806.49025,395269.04292,3386244.88807,1.12715,0.01796,10549265.75584,2000-05-02T14:40:59.035,15054.91934
148.66500,0.31094,-792.11861,395042.45306,3386269.80872,1.12009,0.01795,10559502.15676,2000-05-02T17:31:44.042,15054.90209
148.67502,0.86681,-808.17460,395302.85486,3386225.71327,1.12873,0.01815,10476816.98569,2000-05-01T18:33:35.665,15041.08995
148.68501,0.69263,-805.05463,395258.49273,3386215.66590,1.12527,0.01807,10600392.50589,2000-05-03T04:53:10.758,15062.71646
148.69500,0.48049,-804.88045,395128.25397,3386238.86305,1.12734,0.01797,10465419.55116,2000-05-01T15:23:34.604,15041.48451
148.70501,0.17334,-785.15227,394981.26708,3386264.38829,1.12948,0.01610,10492728.23778,2000-05-01T22:58:54.322,15045.64606
148.71500,0.45921,-802.88293,395088.18193,3386285.35817,1.13263,0.01715,10490137.71399,2000-05-01T22:15:39.846,15041.11771
148.72501,0.73617,-807.69200,395222.80897,3386246.78326,1.13222,0.01571,10401994.49072,2000-04-30T21:46:36.776,15035.44927
148.73499,0.57727,-800.02816,395126.02760,3386267.06083,1.12969,0.01342,10613988.50181,2000-05-03T08:39:43.740,15065.09215
148.74500,0.12257,-788.57758,394961.31100,3386290.58602,1.13239,0.01252,10545439.74340,2000-05-02T13:37:17.540,15049.31904
148.75499,0.38690,-789.50210,395069.45653,3386256.51801,1.12980,0.01290,10660002.79364,2000-05-03T21:26:46.732,15070.79735
148.76499,0.51619,-806.11383,395131.92553,3386256.97903,1.13503,0.01352,10489241.69231,2000-05-01T22:00:42.742,15045.10529
148.77498,0.51139,-794.18776,395091.64126,3386267.88665,1.13238,0.01361,10521250.75024,2000-05-02T06:54:09.081,15044.80101
148.78500,0.54258,-805.53608,395149.76708,3386249.34086,1.13135,0.01331,10634361.47554,2000-05-03T14:19:15.780,15066.75216
148.79500,0.41984,-807.37949,395107.52652,3386232.84073,1.12866,0.01342,10534169.07722,2000-05-02T10:29:28.370,15053.71662
148.80500,0.68775,-820.75965,395177.79154,3386274.95805,1.13493,0.01348,10507313.85664,2000-05-02T03:01:51.597,15048.53145
148.81501,0.39661,-807.92499,395080.53429,3386277.23588,1.13662,0.01366,10631646.36067,2000-05-03T13:33:56.922,15067.00939
148.82499,0.34335,-810.59359,395098.68596,3386231.90227,1.12585,0.01318,10577339.08467,2000-05-02T22:28:54.663,15059.21018
148.83500,0.31805,-804.82232,395052.11966,3386251.26102,1.12641,0.01292,10498437.89667,2000-05-02T00:33:53.984,15042.84129
148.84499,0.53295,-822.67278,395138.18744,3386242.93039,1.12853,0.01306,10606656.81309,2000-05-03T06:37:31.361,15062.44465
148.85499,0.52934,-821.74112,395133.29157,3386264.31224,1.12224,0.01388,10668268.07205,2000-05-03T23:44:17.256,15077.32820
148.86499,0.40116,-820.80073,395099.95208,3386243.19676,1.12507,0.01384,10607487.67407,2000-05-03T06:51:18.506,15062.48394
148.87501,0.10225,-811.28991,394997.15304,3386217.24995,1.12929,0.01292,10665296.84368,2000-05-03T22:54:52.390,15065.85588
148.88501,0.81335,-845.72552,395304.46217,3386237.98473,1.13206,0.01278,10608728.91555,2000-05-03T07:11:56.084,15065.13429
148.89499,0.43500,-828.02841,395137.34372,3386245.08161,1.13311,0.01282,10560409.03607,2000-05-02T17:46:37.157,15052.88501
148.90500,0.73109,-842.58387,395244.52155,3386242.40242,1.13385,0.01317,10665513.71554,2000-05-03T22:58:34.934,15070.84786
148.91501,-0.07354,-805.77103,394868.87145,3386273.53525,1.13345,0.01277,10613501.02077,2000-05-03T08:31:34.863,15064.89341
148.92499,0.34165,-826.39033,395079.47796,3386257.99590,1.13158,0.01319,10688247.87715,2000-05-04T05:17:29.917,15076.43686
148.93500,0.34091,-826.45133,395078.84782,3386232.14244,1.13207,0.01386,10574902.05399,2000-05-02T21:48:13.171,15055.75332
148.94502,0.45411,-828.85070,395106.43755,3386252.39027,1.12057,0.01409,10583104.08398,2000-05-03T00:05:06.715,15054.61530
148.95498,0.38953,-823.03991,395069.01410,3386231.54941,1.12769,0.01373,10646204.33510,2000-05-03T17:36:38.091,15068.54389
148.96500,0.01270,-817.90965,394923.95287,3386247.10668,1.12485,0.01345,10592025.29068,2000-05-03T02:33:36.500,15059.50951
148.97503,0.02956,-815.73911,394919.93281,3386273.24040,1.12791,0.01392,10582427.34750,2000-05-02T23:53:36.978,15059.39982
148.98500,0.36566,-832.77070,395089.33870,3386209.40506,1.12211,0.01442,10650728.53072,2000-05-03T18:51:57.827,15069.39894
148.99497,0.66903,-782.50323,395194.72190,3386372.75974,1.13577,0.01342,10330257.54257,2000-04-30T01:50:31.153,15023.14042
149.00498,0.49957,-807.29127,395122.05543,3386317.84067,1.13413,0.01236,10422148.26363,2000-05-01T03:22:10.927,15037.58292
149.01498,0.28661,-816.79814,395098.34110,3386234.13896,1.12877,0.01307,10535283.88865,2000-05-02T10:47:49.973,15050.66356
149.02498,0.38861,-825.49708,395068.36290,3386278.27254,1.12772,0.01244,10647209.39174,2000-05-03T17:53:30.335,15065.83670
149.03499,0.47565,-832.99452,395134.78382,3386223.38568,1.13233,0.01305,10606362.20220,2000-05-03T06:32:32.355,15063.35802
149.04501,0.20235,-816.07982,395000.33155,3386260.57086,1.13105,0.01294,10550415.30434,2000-05-02T15:00:16.340,15052.91167
149.05499,0.43562,-838.41174,395097.46260,3386276.53376,1.13402,0.01242,10638012.99534,2000-05-03T15:19:59.585,15066.16919
149.06501,0.35673,-820.06896,395072.12676,3386261.52673,1.13595,0.01253,10704748.34933,2000-05-04T09:52:20.813,15073.66346
149.07500,0.30315,-819.25788,394999.14510,3386289.71633,1.12543,0.01331,10679182.63895,2000-05-04T02:46:18.174,15074.58544
149.08498,0.69430,-833.65763,395186.41118,3386274.73063,1.12833,0.01240,10559545.81794,2000-05-02T17:32:18.862,15054.21868
149.09499,0.31278,-818.13396,395067.09434,3386241.84304,1.12803,0.01342,10678840.06666,2000-05-04T02:40:34.701,15072.55629
149.10500,0.66422,-826.91167,395173.58796,3386253.43134,1.12231,0.01276,10697901.13872,2000-05-04T07:58:18.367,15075.78924
149.11500,0.23890,-808.64374,395013.02253,3386263.91737,1.13123,0.01300,10717567.36990,2000-05-04T13:25:52.306,15079.16356
149.12500,0.43633,-812.85355,395069.48322,3386276.83992,1.13342,0.01460,10653827.20732,2000-05-03T19:43:44.337,15068.20366
149.13500,0.07090,-794.81111,394947.28205,3386272.61835,1.13793,0.01693,10720270.94935,2000-05-04T14:11:02.919,15079.09138
149.14501,0.13673,-791.68041,394993.91001,3386261.41419,1.13948,0.01511,10765584.58555,2000-05-05T02:46:12.068,15085.31674
149.15501,0.61327,-816.69673,395149.43450,3386279.52176,1.13980,0.01518,10545267.66685,2000-05-02T13:34:16.175,15055.70299
149.16502,0.61033,-810.51269,395128.30701,3386288.53932,1.13498,0.01480,10599443.52014,2000-05-03T04:37:16.963,15056.94987
149.17500,0.50432,-805.23067,395114.18007,3386274.38883,1.13708,0.01480,10738890.29722,2000-05-04T19:21:20.632,15083.71772
149.18499,0.31664,-781.00803,394997.77404,3386293.33230,1.13606,0.01594,10647632.69475,2000-05-03T18:00:32.955,15064.66705
149.19502,0.33510,-782.93153,395051.85729,3386300.62445,1.14225,0.01773,10672100.34984,2000-05-04T00:48:08.705,15074.67741
149.20500,0.27889,-779.35904,394974.51349,3386312.82415,1.14111,0.01990,10715463.84666,2000-05-04T12:50:51.318,15077.98262
149.21501,0.63054,-790.72676,395158.99511,3386264.85235,1.13926,0.01803,10601685.62410,2000-05-03T05:14:36.259,15062.48770
149.22502,0.54914,-791.15596,395131.23640,3386288.65509,1.13863,0.01908,10604703.03519,2000-05-03T06:04:55.503,15061.00102
149.23502,0.54899,-788.46472,395114.71701,3386303.12007,1.13248,0.01897,10657705.41784,2000-05-03T20:48:16.009,15066.14031
149.24501,0.35094,-788.43149,395038.87606,3386273.13754,1.12564,0.01672,10630474.76605,2000-05-03T13:14:25.467,15067.21322
149.25502,0.32525,-784.69310,395010.01433,3386311.94542,1.13470,0.01803,10683049.40215,2000-05-04T03:50:32.462,15075.41354
149.26499,0.45502,-782.41440,395154.06587,3386268.36742,1.13249,0.01744,10656598.50339,2000-05-03T20:29:51.222,15067.91511
149.27501,0.07644,-767.80457,394923.06061,3386314.00613,1.13806,0.01750,10697817.96572,2000-05-04T07:56:41.259,15078.47466
149.28501,0.87614,-801.76083,395261.94432,3386301.55285,1.13375,0.01817,10581863.92912,2000-05-02T23:44:15.770,15054.98544
149.29499,0.65910,-795.24790,395313.69012,3386240.22347,1.13688,0.01814,10625322.98880,2000-05-03T11:48:30.538,15062.10203
149.30498,0.45807,-786.32241,395219.20401,3386286.75102,1.13672,0.01844,10527130.28814,2000-05-02T08:32:08.477,15050.50248
149.31499,0.65575,-798.52981,395281.18805,3386317.34949,1.13241,0.01906,10589923.72905,2000-05-03T01:58:26.586,15059.47689
149.32498,0.57939,-796.96359,395257.38862,3386300.82209,1.13623,0.01857,10604014.21318,2000-05-03T05:53:21.949,15063.23833
149.33498,0.36798,-779.60555,395185.00212,3386285.93100,1.13994,0.01907,10699094.47102,2000-05-04T08:18:03.530,15073.41726
149.34500,0.32901,-782.33962,395109.81425,3386304.22141,1.13773,0.01857,10634555.66880,2000-05-03T14:22:26.313,15066.63131
149.35500,0.78648,-799.47630,395299.28159,3386261.95842,1.13380,0.01655,10514379.81642,2000-05-02T04:59:32.631,15045.73420
149.36498,0.42766,-791.51166,395124.88288,3386294.45180,1.12996,0.01745,10618705.22972,2000-05-03T09:58:12.955,15063.20661
149.37501,0.52945,-792.30344,395175.20527,3386249.05129,1.13402,0.01782,10575193.44987,2000-05-02T21:53:06.101,15055.62098
149.38500,0.40112,-787.33595,395121.84747,3386265.07213,1.13709,0.01698,10621837.16088,2000-05-03T10:50:34.099,15065.40887
149.39499,0.42070,-790.63960,395068.48285,3386294.02981,1.13484,0.01634,10515021.40932,2000-05-02T05:10:18.804,15051.13760
149.40501,0.30346,-785.57146,395019.01638,3386293.32924,1.14164,0.01687,10562129.16799,2000-05-02T18:15:18.674,15054.24489
149.41501,0.55853,-796.66348,395093.79717,3386323.51423,1.14218,0.01660,10581397.28898,2000-05-02T23:36:31.475,15056.12450
149.42499,0.32776,-792.41962,395042.09944,3386271.83984,1.14117,0.01710,10552771.00998,2000-05-02T15:39:22.333,15055.13133
149.43500,0.01352,-782.02242,394923.96548,3386282.59945,1.13837,0.01649,10526100.94091,2000-05-02T08:14:57.982,15054.22273
149.44501,0.47180,-799.52927,395109.29604,3386263.44369,1.14094,0.01546,10619753.37873,2000-05-03T10:15:41.312,15058.36826
149.45500,0.87582,-822.36258,395260.55278,3386251.70545,1.14050,0.01515,10588569.77208,2000-05-03T01:36:06.042,15058.51058
149.46500,0.16839,-805.04251,394997.10552,3386260.76934,1.13934,0.01481,10694686.40758,2000-05-04T07:04:39.644,15075.93313
149.47499,0.55122,-818.59835,395169.55742,3386209.56693,1.13893,0.01575,10577989.14591,2000-05-02T22:39:39.432,15055.38577
149.48499,0.66879,-831.06251,395208.18282,3386236.09361,1.13558,0.01450,10544352.01301,2000-05-02T13:19:02.995,15053.52637
149.49500,0.23571,-816.13888,395024.10077,3386271.58323,1.14273,0.01383,10564625.18527,2000-05-02T18:57:00.979,15056.07801
149.50500,0.31041,-828.15987,395066.87959,3386246.65635,1.13851,0.01374,10613087.57626,2000-05-03T08:24:40.073,15064.28678
149.51500,0.56821,-836.56265,395210.80940,3386186.79573,1.14053,0.01407,10480882.08363,2000-05-01T19:41:09.754,15044.66788
149.52500,0.66842,-845.05944,395199.49581,3386253.54700,1.13767,0.01421,10538373.55534,2000-05-02T11:39:27.270,15054.88524
149.53501,0.31958,-827.23688,395102.52957,3386197.15045,1.13262,0.01407,10605839.23790,2000-05-03T06:23:50.807,15058.84936
149.54501,0.26376,-833.29992,395079.40032,3386218.85748,1.12975,0.01495,10418756.02556,2000-05-01T02:25:52.513,15031.22629
149.55500,0.62676,-847.23720,395220.64629,3386217.59400,1.13327,0.01504,10553107.65643,2000-05-02T15:44:56.107,15050.90746
149.56501,0.43081,-831.75559,395146.72638,3386239.59437,1.13731,0.01758,10522033.10337,2000-05-02T07:07:01.778,15048.75149
149.57501,0.51781,-835.38575,395182.10488,3386199.62427,1.13851,0.01609,10609079.03807,2000-05-03T07:17:46.294,15062.04197
149.58499,0.33282,-825.30731,395061.47548,3386258.95580,1.14543,0.01685,10468258.03196,2000-05-01T16:10:50.044,15043.35617
149.59499,0.36463,-823.04881,395066.51534,3386253.94435,1.15353,0.01615,10577775.49472,2000-05-02T22:36:08.230,15057.10423
149.60500,0.46929,-827.13364,395189.27493,3386202.02357,1.14233,0.01579,10511875.96402,2000-05-02T04:17:47.969,15050.13360
149.61500,0.42143,-823.90978,395071.26876,3386283.02205,1.14008,0.01608,10585716.12680,2000-05-03T00:48:29.612,15058.94520
149.62500,0.49075,-827.60217,395179.93663,3386213.87340,1.14001,0.01611,10587941.90378,2000-05-03T01:25:36.301,15061.59048
149.63502,0.51094,-827.87434,395172.85372,3386222.93574,1.13822,0.01632,10580813.06450,2000-05-02T23:26:46.904,15060.10559
149.64502,0.27526,-818.89307,395058.40985,3386260.73935,1.14001,0.01603,10544888.58566,2000-05-02T13:27:57.787,15051.45137
149.65500,0.42113,-824.29190,395115.80539,3386266.74680,1.14097,0.01665,10681305.04684,2000-05-04T03:21:45.575,15070.32531
149.66500,0.64924,-834.91782,395201.07792,3386236.50420,1.13698,0.01609,10549740.53555,2000-05-02T14:48:51.118,15047.51280
149.67499,0.35130,-827.81045,395165.49292,3386181.43082,1.14038,0.01595,10618509.85603,2000-05-03T09:54:56.424,15065.33566
149.68500,0.56630,-834.73570,395151.37324,3386281.37256,1.14476,0.01628,10469963.92449,2000-05-01T16:39:14.075,15043.94556
149.69500,0.27200,-822.85380,395087.97767,3386212.18633,1.14265,0.01610,10711687.99199,2000-05-04T11:48:04.292,15074.35995
149.70497,0.57597,-840.80478,395183.38031,3386249.62820,1.14370,0.01561,10632584.28644,2000-05-03T13:49:41.888,15066.15640
149.71499,0.70437,-842.69105,395268.15485,3386209.82000,1.14439,0.01630,10608924.53264,2000-05-03T07:15:18.751,15065.16860
149.72501,0.63763,-843.86171,395219.62833,3386241.47222,1.14545,0.01619,10594015.38403,2000-05-03T03:06:47.744,15057.68635
149.73501,0.12048,-821.01940,395035.75457,3386221.87915,1.14685,0.01582,10647277.81951,2000-05-03T17:54:27.844,15066.15380
149.74500,0.37860,-828.40693,395126.39105,3386245.62922,1.14730,0.01641,10594701.40106,2000-05-03T03:18:12.890,15057.41593
149.75500,0.76025,-850.50790,395295.04077,3386205.52357,1.14305,0.01687,10742645.82215,2000-05-04T20:23:50.260,15083.47338
149.76501,0.68426,-841.11847,395257.61845,3386202.14705,1.13931,0.01547,10561471.17242,2000-05-02T18:04:20.147,15051.95174
149.77501,0.35501,-832.98722,395094.33759,3386270.19905,1.13762,0.01685,10637606.55156,2000-05-03T15:13:14.976,15070.56329
149.78499,0.82800,-849.93819,395307.95103,3386215.51456,1.14316,0.01611,10609333.50825,2000-05-03T07:22:03.016,15061.79479
149.79500,0.54321,-829.67672,395185.28214,3386240.27259,1.14423,0.01759,10565847.98879,2000-05-02T19:17:09.991,15055.90459
149.80500,0.33064,-816.88230,395072.08933,3386262.88885,1.14027,0.01874,10604377.29229,2000-05-03T05:59:27.634,15063.13793
149.81500,0.60970,-830.19653,395236.29053,3386245.54021,1.14290,0.01776,10736669.73931,2000-05-04T18:44:19.907,15084.17728
149.82501,0.03649,-804.44610,394956.42913,3386274.69988,1.13796,0.01896,10604889.73446,2000-05-03T06:07:56.113,15061.70878
149.83500,0.57095,-836.32274,395175.22653,3386246.01046,1.14802,0.01855,10592883.03432,2000-05-03T02:47:53.231,15055.77491
149.84500,0.46702,-834.05467,395147.56043,3386251.22162,1.14798,0.01824,10710495.88253,2000-05-04T11:28:00.774,15076.79115
149.85500,0.36742,-830.88630,395096.74926,3386258.49293,1.14965,0.01779,10549139.00184,2000-05-02T14:38:49.051,15050.45664
149.86499,0.43347,-838.21312,395121.36827,3386254.30309,1.15145,0.01552,10610363.26961,2000-05-03T07:39:08.330,15064.01715
149.87500,0.55842,-855.27871,395185.83138,3386231.03479,1.14932,0.01563,10654264.68854,2000-05-03T19:50:52.181,15069.66112
149.88500,0.24114,-837.48205,395109.24353,3386200.26562,1.14624,0.01499,10540701.79989,2000-05-02T12:18:08.153,15051.33524
149.89500,0.52096,-854.09002,395145.87985,3386267.04462,1.15108,0.01265,10635996.17596,2000-05-03T14:46:19.971,15061.57024
149.90499,0.30748,-849.28041,395095.34154,3386220.17998,1.15428,0.01412,10602794.41668,2000-05-03T05:33:01.076,15064.93920
149.91502,0.66290,-866.37037,395233.06352,3386263.17293,1.15140,0.01284,10673826.82383,2000-05-04T01:16:53.917,15072.35553
149.92499,0.35589,-853.57519,395115.16559,3386252.45559,1.14363,0.01338,10543656.21227,2000-05-02T13:07:21.335,15050.94487
149.93500,0.39386,-851.88032,395152.27169,3386193.88032,1.14494,0.01395,10714668.67821,2000-05-04T12:37:32.645,15079.12914
149.94502,0.31939,-856.41125,395086.94667,3386240.73944,1.14361,0.01373,10602126.13963,2000-05-03T05:21:49.860,15061.28920
149.95500,0.72816,-873.93953,395289.87099,3386163.47846,1.13913,0.01352,10720763.51370,2000-05-04T14:19:10.008,15080.80332
149.96500,0.34548,-857.90834,395058.84696,3386231.25081,1.13739,0.01365,10650011.09456,2000-05-03T18:39:55.178,15075.20797
149.97499,0.27076,-857.99837,395042.00615,3386251.89539,1.14057,0.01322,10627398.22283,2000-05-03T12:22:53.657,15073.68029
149.98501,0.74174,-877.01917,395265.06035,3386191.59312,1.14505,0.01407,10526415.11873,2000-05-02T08:19:57.388,15060.22151
149.99500,0.22767,-854.16876,395058.73122,3386196.79010,1.14476,0.01366,10618781.13285,2000-05-03T09:59:24.330,15067.09449
150.00501,0.17180,-851.05340,394986.91651,3386263.61646,1.15118,0.01234,10686980.15273,2000-05-04T04:56:04.877,15078.44119
150.01500,0.49730,-860.61688,395114.91877,3386226.66389,1.15279,0.01355,10657363.65023,2000-05-03T20:42:23.985,15076.10353
150.02501,0.28956,-856.12030,395038.49680,3386242.20332,1.15099,0.01368,10578609.63299,2000-05-02T22:49:57.651,15064.41134
150.03500,0.68110,-870.84170,395279.09218,3386159.29611,1.15613,0.01347,10607991.65085,2000-05-03T06:59:44.599,15065.11133
150.04500,0.53728,-854.39335,395127.69106,3386219.66446,1.14845,0.01442,10593718.56195,2000-05-03T03:01:45.564,15064.80282
150.05500,0.31629,-848.85056,395039.75608,3386238.92549,1.15177,0.01338,10613910.28960,2000-05-03T08:38:20.834,15069.41577
150.06499,0.33547,-852.59392,395074.92412,3386256.01789,1.15131,0.01303,10737255.85890,2000-05-04T18:54:06.095,15087.30491
150.07498,0.45615,-857.57472,395098.18750,3386231.95850,1.15343,0.01391,10589909.93219,2000-05-03T01:58:15.028,15064.06160
150.08501,0.39345,-857.05676,395147.10511,3386182.49557,1.15393,0.01325,10624926.53544,2000-05-03T11:41:58.672,15071.41887
150.09501,0.22405,-847.86302,395002.38359,3386234.03901,1.15675,0.01367,10676630.61891,2000-05-04T02:03:38.175,15078.34451
150.10499,0.55004,-851.76160,395189.06216,3386218.91330,1.16177,0.01567,10553396.32633,2000-05-02T15:49:44.193,15060.48657
150.11497,0.50697,-853.30837,395157.98943,3386199.63482,1.15738,0.01640,10622861.34331,2000-05-03T11:07:42.824,15069.94630
150.12499,0.47236,-845.46035,395131.79126,3386234.29748,1.15324,0.01727,10730075.11527,2000-05-04T16:54:21.993,15084.95913
150.13499,0.31432,-834.00347,395089.68829,3386218.22751,1.15664,0.02034,10628658.82226,2000-05-03T12:44:09.206,15066.38599
150.14498,0.72775,-847.04491,395236.02395,3386228.42266,1.15705,0.01767,10776232.85792,2000-05-05T05:43:45.775,15093.82353
150.15500,0.25459,-828.84363,395034.12278,3386243.71274,1.15650,0.01856,10613945.07780,2000-05-03T08:38:59.650,15068.16894
150.16500,0.23625,-831.87196,395034.34979,3386230.00125,1.15279,0.01770,10709814.56972,2000-05-04T11:16:43.245,15082.34166
150.17500,0.22852,-831.37441,395034.54311,3386232.90692,1.15319,0.01711,10629665.41714,2000-05-03T13:01:06.654,15070.65922
150.18500,0.44469,-829.94902,395115.22930,3386223.42646,1.15644,0.01690,10637372.32428,2000-05-03T15:09:29.542,15075.21246
150.19500,0.41973,-833.99664,395088.80192,3386254.85899,1.14436,0.01791,10607837.78059,2000-05-03T06:57:13.509,15067.98324
150.20500,0.38767,-829.41317,395072.26528,3386233.60570,1.15123,0.01781,10577749.16184,2000-05-02T22:35:45.420,15059.22030
150.21501,0.29861,-830.83634,395063.52377,3386229.74043,1.14877,0.01727,10646357.31886,2000-05-03T17:39:09.259,15074.42292
150.22501,0.24423,-832.23363,395060.37396,3386219.81546,1.15374,0.01939,10701430.74722,2000-05-04T08:57:06.455,15083.39246
150.23500,0.48344,-843.23824,395109.38540,3386238.37805,1.14966,0.02286,10678802.40692,2000-05-04T02:39:53.167,15073.46051
150.24502,0.42723,-840.68696,395093.43189,3386247.60919,1.14722,0.02216,10739869.18896,2000-05-04T19:37:38.128,15085.51928
150.25501,0.17992,-818.12951,394998.50496,3386251.96113,1.14308,0.01873,10624732.16773,2000-05-03T11:38:47.400,15069.78424
150.26500,0.45634,-822.83165,395114.54387,3386243.14348,1.14039,0.01704,10676706.94995,2000-05-04T02:05:04.962,15077.57829
150.27500,0.10885,-806.36843,394950.45598,3386249.37847,1.14043,0.01780,10671899.03942,2000-05-04T00:44:45.199,15077.58418
150.28499,0.82025,-827.45981,395278.96569,3386229.32709,1.14107,0.01607,10620014.38226,2000-05-03T10:20:04.586,15072.70096
150.29501,0.31901,-802.62272,395030.71533,3386261.55686,1.14184,0.01693,10575192.00215,2000-05-02T21:53:04.456,15063.72017
150.30500,0.46593,-805.56516,395105.78486,3386246.13326,1.13675,0.01514,10600446.86496,2000-05-03T04:53:57.694,15065.74440
150.31500,0.57495,-820.43890,395081.17793,3386306.58392,1.13712,0.01478,10621286.52344,2000-05-03T10:41:13.880,15068.84569
150.32499,0.50964,-816.12147,395103.33610,3386279.60987,1.14265,0.01424,10628849.88321,2000-05-03T12:47:24.466,15071.76331
150.33499,0.53757,-819.42852,395182.05606,3386182.69003,1.13608,0.01527,10689005.85599,2000-05-04T05:29:53.371,15075.80010
150.34500,0.59110,-822.39232,395110.37859,3386299.18796,1.14116,0.01467,10631693.39056,2000-05-03T13:34:55.064,15069.23969
150.35498,0.42681,-816.86390,395092.90721,3386234.73958,1.14005,0.01460,10540134.06095,2000-05-02T12:08:46.545,15059.20464
150.36499,0.49708,-822.12381,395129.13559,3386247.23978,1.13624,0.01461,10722175.13483,2000-05-04T14:42:48.742,15088.43001
150.37499,0.75139,-839.15105,395250.72839,3386209.94644,1.13880,0.01389,10608742.03476,2000-05-03T07:12:14.646,15069.34039
150.38501,0.52010,-826.70389,395118.35990,3386260.52261,1.13886,0.01427,10619309.63362,2000-05-03T10:08:18.970,15071.76658
150.39500,0.61795,-834.39117,395192.20837,3386231.36570,1.13823,0.01488,10658667.29447,2000-05-03T21:04:25.225,15073.73492
150.40500,0.38699,-821.81763,395078.99687,3386243.18281,1.13561,0.01634,10742048.99918,2000-05-04T20:14:08.265,15088.80154
150.41501,0.62773,-822.88760,395160.81143,3386236.91694,1.13664,0.01448,10614205.38324,2000-05-03T08:43:11.947,15065.32891
150.42500,0.65434,-826.81848,395218.10738,3386215.51494,1.14166,0.01441,10582321.96691,2000-05-02T23:51:55.189,15066.75888
