LONG_EAST,LAT_NORTH,TOPOGRAPHY,MOLA_RANGE,PLANET_RAD,C,A,EMPHEMERIS_TIME,UTC,ORBIT
100.98502,0.16799,-1325.78957,394192.30628,3386071.17885,1.12489,0.01533,10472943.50628,2000-05-01T17:28:57.344,15047.27025
100.99500,0.35209,-1325.63186,394294.76274,3386075.36234,1.12383,0.01519,10459374.65717,2000-05-01T13:42:43.348,15045.11391
101.00501,0.23679,-1312.06916,394243.41429,3386048.00793,1.12751,0.01518,10469797.98055,2000-05-01T16:36:28.798,15050.02861
101.01500,0.03562,-1312.99517,394120.68077,3386082.51998,1.13247,0.01554,10567602.96477,2000-05-02T19:46:30.803,15060.03205
101.02501,0.56977,-1336.78236,394371.33052,3386018.25053,1.13495,0.01550,10385687.55673,2000-04-30T17:14:37.519,15038.48169
101.03501,0.40342,-1342.79400,394255.14455,3386100.39051,1.13417,0.01632,10580042.86397,2000-05-02T23:13:46.522,15066.00783
101.04502,0.19234,-1323.65326,394200.15301,3386055.02260,1.13616,0.01577,10335136.80102,2000-04-30T03:12:05.016,15029.31370
101.05500,0.52968,-1335.37419,394339.02095,3386071.48321,1.14160,0.01568,10459506.43332,2000-05-01T13:44:51.893,15046.45441
101.06499,0.28601,-1335.48079,394242.02688,3386068.36153,1.14421,0.01590,10468587.02585,2000-05-01T16:16:16.382,15049.38180
101.07501,0.25545,-1325.13017,394238.63681,3386095.24499,1.14061,0.01530,10501838.79039,2000-05-02T01:30:34.248,15050.53985
101.08502,0.21187,-1318.73105,394242.88271,3386026.75518,1.14509,0.01506,10438904.47282,2000-05-01T08:01:24.573,15047.47201
101.09501,0.44542,-1325.76118,394319.40972,3386086.85379,1.14575,0.01507,10475689.64919,2000-05-01T18:14:37.855,15050.11656
101.10504,0.35643,-1334.32742,394233.09852,3386070.91573,1.14456,0.01497,10404535.60245,2000-04-30T22:28:38.717,15038.08945
101.11501,0.42785,-1330.92244,394268.73160,3386076.93460,1.14037,0.01495,10516528.95448,2000-05-02T05:35:17.878,15055.55092
101.12499,0.27625,-1326.58532,394273.76593,3386066.43818,1.14064,0.01607,10565673.99547,2000-05-02T19:14:20.073,15060.67774
101.13498,0.50314,-1346.27223,394331.80269,3386065.37113,1.14046,0.01712,10500741.85607,2000-05-02T01:12:00.353,15055.83783
101.14498,0.62982,-1340.19266,394402.78216,3386046.08456,1.13978,0.02142,10421369.57388,2000-05-01T03:09:13.695,15039.01728
101.15498,0.50287,-1336.37703,394350.09074,3386074.54560,1.13745,0.02194,10558183.84736,2000-05-02T17:09:33.248,15061.73478
101.16500,0.46909,-1339.72275,394366.38652,3386048.11361,1.13832,0.02226,10333432.06183,2000-04-30T02:43:40.504,15029.57688
101.17497,0.55983,-1342.96925,394408.02262,3386045.62186,1.13424,0.02164,10429232.98304,2000-05-01T05:20:15.618,15039.44175
101.18499,0.04487,-1316.80811,394187.22396,3386033.98582,1.13428,0.02188,10377080.40844,2000-04-30T14:51:03.125,15036.30668
101.19499,0.69949,-1344.86807,394469.39752,3386025.00706,1.13265,0.02026,10484111.63899,2000-05-01T20:35:08.935,15052.19248
101.20501,0.24548,-1333.69390,394267.90797,3386038.26906,1.13480,0.02073,10461437.18809,2000-05-01T14:16:56.852,15046.03251
101.21500,0.48661,-1345.18026,394355.88373,3386053.92822,1.13617,0.02080,10548459.49952,2000-05-02T14:27:26.309,15055.08788
101.22499,0.56414,-1339.33451,394439.65353,3386031.97459,1.13948,0.02057,10517878.12577,2000-05-02T05:57:49.156,15057.46115
101.23501,0.62797,-1338.94209,394357.18463,3386050.20564,1.13728,0.02129,10527139.93126,2000-05-02T08:32:05.621,15053.03101
101.24500,0.41449,-1333.29459,394317.13173,3386061.28632,1.13767,0.01905,10518548.71012,2000-05-02T06:08:50.312,15057.87257
101.25499,0.32434,-1333.16252,394329.46071,3386032.66949,1.14393,0.01817,10413663.35084,2000-05-01T01:00:48.412,15040.40181
101.26502,0.36950,-1326.83697,394309.84619,3386041.60515,1.13472,0.01863,10490413.05813,2000-05-01T22:20:01.800,15048.65377
101.27501,0.43712,-1338.60689,394357.24840,3386056.55273,1.13774,0.01797,10477469.57574,2000-05-01T18:44:25.239,15051.00808
101.28500,0.38057,-1328.31328,394333.61214,3386053.25355,1.13638,0.01739,10588659.10951,2000-05-03T01:37:32.054,15063.92651
101.29500,0.79698,-1343.34714,394493.74238,3386055.12427,1.13810,0.01791,10483710.42052,2000-05-01T20:28:23.153,15048.00377
101.30501,0.67523,-1343.71393,394477.13655,3386044.71380,1.14392,0.01839,10623051.28860,2000-05-03T11:10:45.081,15070.93149
101.31500,0.68538,-1344.81668,394472.23899,3386018.42753,1.13571,0.01819,10503879.69776,2000-05-02T02:04:36.259,15054.11529
101.32500,0.90926,-1342.58085,394572.96907,3386039.62740,1.13170,0.01814,10497490.23618,2000-05-02T00:18:04.457,15054.96683
101.33498,0.65150,-1330.97195,394437.58032,3386048.89255,1.13308,0.01771,10594323.12546,2000-05-03T03:11:52.727,15066.14206
101.34499,0.20889,-1318.61929,394239.21318,3386061.19938,1.13518,0.01782,10587951.36094,2000-05-03T01:25:43.623,15063.60089
101.35501,0.35454,-1320.96585,394323.40869,3386049.65682,1.12878,0.01810,10582325.73454,2000-05-02T23:52:03.103,15065.80043
101.36501,0.62803,-1330.50638,394398.55523,3386066.65160,1.12566,0.01756,10422919.95366,2000-05-01T03:35:10.598,15046.21656
101.37500,0.38956,-1322.51412,394325.93446,3386064.99407,1.13465,0.01806,10619769.83012,2000-05-03T10:16:07.568,15068.10260
101.38501,0.44167,-1320.81779,394376.82808,3386024.79378,1.12812,0.01960,10511506.94611,2000-05-02T04:11:34.608,15059.09448
101.39502,0.64462,-1324.61408,394422.97360,3386058.07585,1.11929,0.01965,10484228.07424,2000-05-01T20:36:57.922,15045.98788
101.40500,0.61270,-1330.99318,394418.60317,3386051.77410,1.12763,0.02096,10490863.26050,2000-05-01T22:27:31.042,15052.51196
101.41499,0.30415,-1316.04253,394321.52756,3386038.84440,1.12839,0.02003,10485857.76342,2000-05-01T21:04:07.701,15044.93451
101.42501,0.65483,-1328.23424,394447.41638,3386028.56418,1.12253,0.02002,10438855.21800,2000-05-01T08:00:47.451,15039.29995
101.43501,0.27570,-1320.71218,394270.05870,3386065.72195,1.12407,0.02041,10535344.95575,2000-05-02T10:48:58.203,15055.35079
101.44500,0.40303,-1321.31599,394315.70575,3386074.17462,1.12249,0.01916,10417647.00082,2000-05-01T02:07:17.404,15034.09206
101.45500,0.43157,-1324.03424,394328.43372,3386046.43414,1.13298,0.01695,10354008.52177,2000-04-30T08:26:42.747,15025.82958
101.46502,0.34697,-1316.68502,394295.49671,3386065.29823,1.12492,0.01828,10386278.57836,2000-04-30T17:24:25.736,15033.01557
101.47501,0.43746,-1323.17321,394358.99626,3386035.36459,1.12200,0.01645,10543608.35302,2000-05-02T13:06:41.501,15057.45433
101.48501,0.47020,-1322.44502,394366.31688,3386032.08185,1.12749,0.01482,10531366.13823,2000-05-02T09:42:41.455,15053.71472
101.49500,0.45834,-1318.81126,394355.96081,3386048.09292,1.13836,0.01467,10447403.91541,2000-05-01T10:23:14.928,15038.13310
101.50499,0.47905,-1324.31919,394349.56104,3386055.96371,1.13307,0.01251,10484310.68749,2000-05-01T20:38:26.546,15047.78088
101.51500,0.21169,-1313.91686,394234.40250,3386098.28960,1.13189,0.01247,10494335.34249,2000-05-01T23:25:30.735,15044.45532
101.52499,0.14430,-1301.26186,394202.69519,3386084.39333,1.12938,0.01197,10636803.35462,2000-05-03T14:59:58.659,15068.33855
101.53499,0.54000,-1312.20376,394368.29141,3386062.18591,1.12255,0.01264,10392818.96089,2000-04-30T19:13:29.673,15033.17149
101.54501,0.37987,-1318.04783,394296.57766,3386104.15762,1.12859,0.01289,10519441.59975,2000-05-02T06:24:02.621,15050.62538
101.55499,0.50017,-1304.52191,394382.95290,3386047.27741,1.13089,0.01249,10522239.50021,2000-05-02T07:10:34.089,15052.82031
101.56499,0.35855,-1307.16380,394334.92852,3386055.89180,1.13148,0.01227,10441993.74491,2000-05-01T08:53:09.539,15040.70696
101.57501,0.78244,-1314.11205,394479.07779,3386064.93377,1.13853,0.01182,10490880.63988,2000-05-01T22:27:47.384,15047.42259
101.58498,0.47661,-1299.75296,394325.42811,3386083.05761,1.13658,0.01435,10477127.94915,2000-05-01T18:38:41.193,15042.48508
101.59501,0.34938,-1292.89331,394310.52832,3386071.03709,1.12707,0.01527,10490492.06408,2000-05-01T22:21:28.063,15048.09580
101.60500,0.63581,-1306.14799,394390.20084,3386100.61815,1.13011,0.01505,10569626.15950,2000-05-02T20:20:19.919,15057.34532
101.61500,0.32861,-1302.81485,394261.37352,3386120.11024,1.12911,0.01674,10460564.84851,2000-05-01T14:02:37.935,15039.55961
101.62500,0.50029,-1303.37429,394378.62472,3386070.08969,1.12741,0.01553,10408593.88256,2000-04-30T23:36:31.377,15035.91760
101.63499,0.45379,-1307.26763,394371.84449,3386071.53461,1.12650,0.01887,10562422.78941,2000-05-02T18:20:19.903,15057.34279
101.64500,0.74131,-1314.58908,394445.05771,3386085.84370,1.12540,0.01942,10424557.88926,2000-05-01T04:02:32.478,15033.96670
101.65499,0.53049,-1307.48922,394415.15805,3386045.81622,1.13417,0.01903,10384691.19613,2000-04-30T16:58:10.621,15033.26684
101.66501,0.22289,-1297.30109,394284.21864,3386065.65547,1.12350,0.02045,10511867.13849,2000-05-02T04:17:38.828,15048.08777
101.67500,0.78740,-1317.07498,394497.62406,3386058.09961,1.12952,0.02100,10440153.76494,2000-05-01T08:22:24.805,15040.92980
101.68499,0.64793,-1316.95998,394423.82514,3386077.81162,1.12565,0.02369,10401251.68101,2000-04-30T21:34:00.312,15034.21615
101.69501,0.45214,-1301.90364,394379.57987,3386075.73544,1.12250,0.02232,10480394.62007,2000-05-01T19:33:08.703,15044.61131
101.70499,0.73149,-1312.79964,394456.58109,3386084.68530,1.12717,0.02256,10441461.82693,2000-05-01T08:44:12.867,15038.61156
101.71501,0.42761,-1297.21640,394372.48504,3386087.54151,1.13384,0.02185,10399226.80629,2000-04-30T21:00:13.410,15032.05870
101.72500,0.54739,-1294.60967,394428.31816,3386084.69107,1.13448,0.02038,10400619.20611,2000-04-30T21:23:35.445,15035.61539
101.73501,0.45911,-1288.76359,394387.46473,3386050.19818,1.13352,0.01834,10381242.68996,2000-04-30T16:00:39.271,15030.44304
101.74501,0.78871,-1299.41848,394536.80351,3386078.59371,1.12824,0.01734,10318187.15985,2000-04-29T22:29:40.342,15025.58161
101.75499,0.36972,-1284.37820,394319.43516,3386125.38665,1.13105,0.01760,10338865.40771,2000-04-30T04:14:19.351,15021.07977
101.76501,0.62341,-1287.03376,394581.81691,3386112.69952,1.13230,0.01605,10354282.97691,2000-04-30T08:31:07.335,15028.84516
101.77500,0.52508,-1296.00966,394378.70955,3386051.62852,1.13405,0.01556,10441181.05923,2000-05-01T08:39:38.265,15036.30472
101.78497,0.55041,-1291.32757,394329.58756,3386093.60465,1.12779,0.01472,10359444.67453,2000-04-30T09:57:16.989,15026.32055
101.79499,0.40408,-1284.26883,394299.04831,3386053.63814,1.13115,0.01466,10470886.93827,2000-05-01T16:54:39.290,15042.52591
101.80501,0.34410,-1285.53126,394269.99279,3386064.66428,1.13764,0.01422,10432480.57217,2000-05-01T06:14:29.912,15035.38606
101.81499,0.80246,-1308.23648,394449.22681,3386059.75648,1.14157,0.01601,10470667.53295,2000-05-01T16:51:07.257,15043.99557
101.82500,0.55690,-1297.51422,394364.54072,3386056.41161,1.13534,0.01499,10373029.41844,2000-04-30T13:43:42.176,15027.46382
101.83501,0.55098,-1288.81861,394370.71983,3386044.09924,1.13843,0.01592,10539556.40989,2000-05-02T11:59:01.254,15055.96211
101.84498,0.56608,-1290.53806,394360.62962,3386061.31943,1.13156,0.01709,10431658.81983,2000-05-01T06:00:54.046,15036.03745
101.85501,0.58422,-1296.99528,394382.35895,3386056.49707,1.12962,0.01632,10425452.21019,2000-05-01T04:17:22.291,15034.37501
101.86500,0.48833,-1299.40678,394363.42545,3386038.03638,1.13774,0.01644,10467808.70609,2000-05-01T16:03:21.671,15040.90632
101.87501,0.77579,-1304.30056,394437.83538,3386053.26553,1.13418,0.01451,10401224.33602,2000-04-30T21:33:38.731,15035.08172
101.88501,0.54396,-1295.90643,394385.20011,3386037.11307,1.13341,0.01555,10408081.09818,2000-04-30T23:27:56.739,15033.35189
101.89500,0.53550,-1298.52998,394377.67280,3386044.52663,1.13122,0.01402,10512851.17929,2000-05-02T04:33:53.950,15052.06071
101.90499,0.82998,-1307.71882,394492.49502,3386048.95363,1.13235,0.01395,10429640.49614,2000-05-01T05:27:13.451,15033.13599
101.91499,0.71341,-1298.43656,394476.55709,3386016.67629,1.13304,0.01548,10507899.02691,2000-05-02T03:11:36.453,15043.00701
101.92499,0.35942,-1287.89725,394287.43047,3386066.05181,1.13485,0.01215,10505416.47719,2000-05-02T02:30:07.471,15052.32734
101.93497,0.53758,-1296.96692,394348.18524,3386081.12365,1.13458,0.01128,10413407.92363,2000-05-01T00:56:31.337,15035.89629
101.94499,0.41993,-1293.65256,394303.43022,3386072.61105,1.13335,0.01196,10513332.10051,2000-05-02T04:42:02.057,15047.41444
101.95499,1.00463,-1325.32737,394578.60792,3386036.80348,1.12809,0.01123,10377456.99861,2000-04-30T14:57:24.731,15030.75819
101.96498,0.67567,-1308.04896,394445.88986,3386046.75414,1.12229,0.01204,10593234.73167,2000-05-03T02:53:45.079,15061.58133
101.97499,0.53847,-1295.67984,394374.88688,3386063.41883,1.12542,0.01086,10448975.91277,2000-05-01T10:49:22.089,15040.43550
101.98498,0.70841,-1294.23650,394473.73697,3386048.79882,1.12976,0.01247,10423881.19819,2000-05-01T03:51:16.349,15033.54730
101.99497,0.89411,-1302.91301,394521.95091,3386059.44834,1.12563,0.01359,10520576.02677,2000-05-02T06:42:49.668,15051.52030
102.00500,0.59716,-1292.98821,394476.73426,3386050.55958,1.13966,0.01277,10483399.73571,2000-05-01T20:23:19.291,15045.95821
102.01499,0.50077,-1282.98763,394321.77597,3386088.94862,1.13333,0.01510,10414153.11499,2000-05-01T01:09:02.576,15033.46943
102.02499,0.75962,-1281.14737,394482.68883,3386045.06657,1.12820,0.01338,10568108.90476,2000-05-02T19:54:58.107,15056.98650
102.03500,0.51881,-1276.92738,394353.38740,3386060.77389,1.12886,0.01251,10395035.53513,2000-04-30T19:50:19.220,15032.10384
102.04499,0.93720,-1293.68292,394455.08801,3386102.37054,1.13229,0.01226,10576562.05134,2000-05-02T22:15:47.855,15062.04513
102.05498,0.68406,-1283.17200,394404.49471,3386069.53800,1.12576,0.01322,10443455.67739,2000-05-01T09:17:24.464,15036.64680
102.06499,0.37693,-1265.91630,394266.26732,3386051.56048,1.12463,0.01322,10501997.73650,2000-05-02T01:33:16.357,15049.96913
102.07501,0.52631,-1271.20990,394346.75537,3386053.62907,1.13470,0.01305,10445931.29758,2000-05-01T09:58:38.890,15037.82385
102.08501,0.47248,-1261.41913,394269.03879,3386109.16459,1.13455,0.01355,10465308.64261,2000-05-01T15:21:36.090,15043.56773
102.09500,0.52645,-1267.38757,394284.87340,3386130.04811,1.12970,0.01481,10484329.02423,2000-05-01T20:38:32.254,15048.39591
102.10501,0.85881,-1280.23494,394441.85149,3386067.79417,1.12213,0.01508,10432374.12883,2000-05-01T06:12:46.132,15036.03958
102.11501,0.19698,-1256.72510,394213.03902,3386079.91304,1.12381,0.01414,10558438.43372,2000-05-02T17:13:45.004,15052.25758
102.12499,0.80901,-1275.86142,394437.00656,3386081.05965,1.12570,0.01469,10511321.15919,2000-05-02T04:08:26.167,15050.54991
102.13499,0.50337,-1269.83938,394293.27904,3386107.63560,1.12511,0.01369,10315180.41282,2000-04-29T21:39:30.021,15021.21173
102.14499,0.68056,-1267.93701,394390.90070,3386078.58573,1.12194,0.01428,10542225.63653,2000-05-02T12:43:28.732,15055.75673
102.15498,0.83086,-1280.31483,394468.55496,3386086.13358,1.12341,0.01462,10426949.72524,2000-05-01T04:42:25.051,15034.66457
102.16499,0.76878,-1269.02982,394447.17668,3386073.61145,1.12658,0.01451,10379653.98808,2000-04-30T15:33:55.430,15030.41117
102.17500,0.64831,-1263.81531,394407.75804,3386063.70806,1.13254,0.01384,10459949.93549,2000-05-01T13:52:14.121,15044.22831
102.18501,0.79413,-1267.22745,394409.38979,3386099.56599,1.13084,0.01448,10438099.74392,2000-05-01T07:48:09.197,15038.88865
102.19500,0.53241,-1257.68206,394330.57371,3386088.22724,1.12909,0.01414,10358665.31819,2000-04-30T09:44:17.458,15025.49704
102.20500,0.53889,-1257.20061,394295.58264,3386135.96975,1.12649,0.01430,10439823.71669,2000-05-01T08:16:50.008,15038.18941
102.21502,0.53392,-1242.01085,394336.76186,3386069.27818,1.13232,0.01407,10408822.75300,2000-04-30T23:40:13.396,15037.55699
102.22502,0.75577,-1250.58962,394398.71778,3386106.86737,1.12755,0.01398,10441569.57387,2000-05-01T08:45:57.184,15039.55415
102.23500,0.33887,-1234.72645,394261.42738,3386075.38995,1.13059,0.01395,10491976.23138,2000-05-01T22:46:08.558,15050.45547
102.24501,0.61222,-1237.29331,394299.95586,3386138.43962,1.13546,0.01411,10414749.02041,2000-05-01T01:18:57.446,15034.72175
102.25500,0.61631,-1234.65610,394319.46325,3386109.34589,1.14018,0.01425,10503100.11114,2000-05-02T01:51:25.718,15048.48493
102.26500,0.22204,-1226.13372,394148.64629,3386118.04891,1.13647,0.01398,10411677.99676,2000-05-01T00:27:44.793,15034.34453
102.27499,0.60715,-1236.94459,394313.35596,3386111.07813,1.13215,0.01488,10512959.52152,2000-05-02T04:35:41.424,15050.25644
102.28499,0.46904,-1236.67592,394260.70088,3386125.95167,1.12788,0.01325,10472648.10597,2000-05-01T17:23:59.381,15039.49695
102.29501,-0.17508,-1206.04698,394174.61933,3386148.30225,1.14061,0.01494,10721593.16073,2000-05-04T14:32:58.163,15081.51575
102.30500,0.66645,-1231.43589,394427.05690,3386136.07034,1.13261,0.01355,10590312.75057,2000-05-03T02:04:55.172,15061.69159
102.31500,0.35550,-1223.70707,394347.50536,3386083.07847,1.13258,0.01479,10521654.95082,2000-05-02T07:00:36.928,15051.27023
102.32503,0.40631,-1237.68445,394287.27510,3386156.17272,1.12684,0.01379,10583653.79647,2000-05-03T00:13:59.694,15061.26874
102.33501,0.76302,-1250.49269,394433.12034,3386123.57457,1.13210,0.01342,10574208.91675,2000-05-02T21:36:20.410,15061.51904
102.34500,0.35048,-1234.51512,394292.11948,3386120.41504,1.13416,0.01392,10602331.13669,2000-05-03T05:25:15.892,15060.27096
102.35499,0.22605,-1235.11425,394263.04786,3386124.22111,1.13843,0.01475,10622818.64101,2000-05-03T11:06:40.319,15068.76563
102.36500,0.41612,-1244.94012,394430.75436,3386123.98028,1.13011,0.01384,10493002.01757,2000-05-01T23:02:53.000,15045.76897
102.37501,0.57333,-1259.47108,394521.68844,3386111.56831,1.13170,0.01330,10574196.03743,2000-05-02T21:36:18.231,15057.28743
102.38502,0.62434,-1267.30738,394549.10604,3386095.44547,1.12963,0.01497,10601575.66890,2000-05-03T05:12:31.987,15063.46347
102.39499,0.62726,-1268.09322,394514.66883,3386116.99785,1.13246,0.01378,10567297.86792,2000-05-02T19:41:15.160,15055.52203
102.40499,0.33353,-1253.62640,394416.16259,3386080.49990,1.13308,0.01381,10569154.20953,2000-05-02T20:12:19.388,15059.86284
102.41501,0.44342,-1260.77826,394419.71696,3386117.45951,1.12566,0.01396,10557219.61121,2000-05-02T16:53:18.802,15054.06546
102.42500,0.48574,-1263.94753,394468.49840,3386086.35626,1.13218,0.01388,10635944.70061,2000-05-03T14:45:19.483,15068.36468
102.43500,0.76497,-1279.52884,394586.51004,3386093.92984,1.13215,0.01367,10583786.07426,2000-05-03T00:16:03.306,15058.65649
102.44499,0.09502,-1256.57640,394333.21341,3386060.90011,1.13599,0.01399,10587400.44705,2000-05-03T01:16:22.516,15057.97659
102.45500,0.70651,-1279.14025,394536.71224,3386096.62592,1.13198,0.01473,10615748.57775,2000-05-03T09:08:47.646,15063.97114
102.46502,0.57675,-1280.18294,394483.91156,3386087.27932,1.12669,0.01387,10598065.10489,2000-05-03T04:14:06.289,15062.58653
102.47499,0.27527,-1259.44866,394388.20369,3386072.35811,1.13118,0.01282,10662412.33737,2000-05-03T22:06:35.306,15068.88494
102.48500,0.36033,-1259.31326,394372.59154,3386088.29843,1.12222,0.01510,10450367.61410,2000-05-01T11:12:26.952,15038.89240
102.49500,0.50457,-1269.16694,394437.06067,3386106.82611,1.13019,0.01355,10505549.50628,2000-05-02T02:32:08.788,15046.70448
102.50499,0.18730,-1249.80687,394284.81116,3386110.88989,1.12936,0.01353,10559609.42014,2000-05-02T17:33:06.832,15057.00266
102.51501,0.31519,-1256.81510,394336.54427,3386117.15321,1.12880,0.01406,10538255.86452,2000-05-02T11:37:18.953,15050.55671
102.52498,0.57965,-1266.67939,394449.74383,3386089.62791,1.12881,0.01359,10406296.80729,2000-04-30T22:57:47.906,15036.05054
102.53498,0.48387,-1255.61166,394404.19122,3386106.83024,1.12576,0.01343,10500161.43348,2000-05-02T01:02:21.219,15050.21169
102.54500,0.32118,-1255.54547,394339.74025,3386113.79805,1.13156,0.01483,10495293.83984,2000-05-01T23:41:18.344,15043.95739
102.55500,0.84275,-1267.59135,394498.54539,3386131.79598,1.12848,0.01339,10486241.13032,2000-05-01T21:10:23.559,15046.21636
102.56501,0.23518,-1242.26768,394256.59691,3386120.51513,1.12246,0.01362,10519105.76676,2000-05-02T06:18:04.712,15050.85299
102.57501,0.19981,-1243.08626,394279.42090,3386133.22964,1.11959,0.01364,10567269.57184,2000-05-02T19:40:42.671,15059.03149
102.58500,0.65019,-1263.66419,394432.74830,3386117.64533,1.12513,0.01483,10473975.72717,2000-05-01T17:45:57.421,15046.50865
102.59499,0.23477,-1236.67118,394269.60436,3386131.19900,1.12574,0.01404,10613683.64442,2000-05-03T08:34:16.696,15064.22112
102.60500,0.38740,-1245.18480,394298.15704,3386137.52043,1.12059,0.01474,10413769.37676,2000-05-01T01:02:31.512,15034.53746
102.61500,0.41749,-1241.57960,394341.44602,3386127.54275,1.12332,0.01364,10474642.35510,2000-05-01T17:56:56.373,15043.95561
102.62501,0.50604,-1242.43317,394370.21236,3386114.37139,1.11519,0.01345,10532283.29909,2000-05-02T09:57:42.983,15055.17852
102.63500,0.19622,-1232.97112,394250.09248,3386131.44028,1.12574,0.01445,10574313.83114,2000-05-02T21:38:16.884,15059.38672
102.64499,0.44218,-1239.26587,394291.97989,3386153.22408,1.12833,0.01375,10546325.16630,2000-05-02T13:51:47.892,15054.63934
102.65499,0.67619,-1251.60897,394436.26333,3386127.71900,1.12229,0.01385,10545999.33612,2000-05-02T13:46:18.839,15055.19816
102.66502,0.58298,-1245.80808,394381.27633,3386118.51377,1.12158,0.01291,10497444.12948,2000-05-02T00:17:03.389,15046.23247
102.67501,0.23306,-1233.37743,394246.40904,3386131.41135,1.12571,0.01569,10507579.69219,2000-05-02T03:05:58.235,15047.68503
102.68499,0.41577,-1237.19889,394340.46062,3386113.98164,1.11676,0.01504,10426224.73227,2000-05-01T04:30:01.451,15037.34583
102.69499,0.24287,-1234.20197,394251.91496,3386121.24036,1.12118,0.01208,10509839.35385,2000-05-02T03:43:34.751,15053.91883
102.70500,0.20977,-1231.32820,394226.29455,3386140.02511,1.12434,0.01333,10512412.15921,2000-05-02T04:26:39.422,15049.45055
102.71500,0.61435,-1237.15001,394416.12830,3386087.39851,1.12851,0.01213,10455222.84295,2000-05-01T12:33:29.513,15041.65900
102.72499,0.70555,-1245.56187,394399.94448,3386134.49411,1.11878,0.01203,10470191.69803,2000-05-01T16:42:59.546,15042.71235
102.73500,0.65759,-1245.34921,394419.29649,3386134.64294,1.11690,0.01347,10441032.36992,2000-05-01T08:36:51.735,15038.97263
102.74500,0.22970,-1229.47033,394199.78953,3386149.36896,1.11597,0.01151,10483230.35418,2000-05-01T20:20:21.908,15047.87180
102.75499,0.68088,-1243.48167,394380.15610,3386104.02751,1.11546,0.01136,10402489.81159,2000-04-30T21:54:25.007,15033.68109
102.76500,0.75021,-1241.87785,394446.61158,3386108.31758,1.11541,0.01127,10387135.82610,2000-04-30T17:38:37.234,15032.20941
102.77501,0.59936,-1231.67013,394396.35181,3386119.27923,1.11589,0.01111,10550178.40987,2000-05-02T14:55:59.147,15055.71085
102.78499,0.07503,-1214.69303,394133.22558,3386178.05888,1.11837,0.01206,10521907.93426,2000-05-02T07:04:50.638,15049.79221
102.79499,0.34904,-1222.96809,394251.29647,3386164.15467,1.12474,0.01056,10555790.44886,2000-05-02T16:29:32.127,15058.05076
102.80502,0.67341,-1235.37962,394402.53610,3386116.49260,1.12862,0.01112,10438074.77371,2000-05-01T07:47:41.314,15037.68420
102.81500,0.45921,-1234.87892,394322.25163,3386124.83682,1.12369,0.01096,10434571.60553,2000-05-01T06:49:06.073,15040.07915
102.82500,1.01466,-1263.25143,394561.27824,3386100.00921,1.12170,0.01148,10554725.42380,2000-05-02T16:11:55.257,15057.24905
102.83499,0.25469,-1235.65429,394182.79102,3386144.61017,1.12145,0.01255,10430850.32106,2000-05-01T05:47:14.860,15038.26044
102.84503,0.73436,-1243.70450,394446.36605,3386082.34114,1.12825,0.01443,10435999.67269,2000-05-01T07:13:01.708,15038.66963
102.85500,0.34205,-1227.46040,394253.23529,3386157.88664,1.13171,0.01567,10512078.50437,2000-05-02T04:21:06.043,15048.81612
102.86500,0.52730,-1231.79622,394262.21709,3386169.59526,1.12794,0.01315,10557053.55252,2000-05-02T16:50:38.740,15059.13292
102.87500,0.25489,-1222.87266,394207.39144,3386132.00419,1.13005,0.01296,10446122.89568,2000-05-01T10:01:49.464,15039.43465
102.88500,0.22270,-1222.88491,394227.02081,3386144.18700,1.12020,0.01273,10489111.01092,2000-05-01T21:58:25.643,15046.95786
102.89500,0.21774,-1230.17457,394189.19004,3386141.57188,1.12678,0.01117,10517389.65678,2000-05-02T05:49:31.235,15052.02697
102.90500,0.72807,-1249.57500,394363.18470,3386133.88867,1.11990,0.01035,10570287.34214,2000-05-02T20:31:10.951,15059.40474
102.91501,0.69984,-1251.42649,394368.44970,3386140.66018,1.12260,0.01115,10410354.35367,2000-05-01T00:05:39.135,15032.58601
102.92500,0.06512,-1233.22470,394102.05541,3386163.82626,1.11916,0.01202,10444086.43046,2000-05-01T09:28:07.856,15039.51534
102.93501,0.49792,-1247.73600,394284.66226,3386170.05796,1.11458,0.01251,10540038.57373,2000-05-02T12:07:03.021,15050.54804
102.94499,0.38260,-1243.23848,394279.03994,3386121.55465,1.12102,0.01305,10461590.45355,2000-05-01T14:19:46.743,15048.41609
102.95498,0.51227,-1237.28286,394301.83079,3386139.67832,1.12835,0.01389,10491449.51353,2000-05-01T22:37:17.410,15046.53488
102.96500,0.63728,-1250.99639,394347.35844,3386163.52392,1.12393,0.01678,10468055.29500,2000-05-01T16:07:24.865,15044.43106
102.97500,0.32611,-1225.99548,394216.01465,3386151.44215,1.12176,0.01488,10581489.97970,2000-05-02T23:38:01.029,15060.53584
102.98499,0.17411,-1218.05547,394134.94594,3386166.18076,1.12950,0.01572,10435594.47549,2000-05-01T07:06:26.225,15037.41305
102.99501,0.59253,-1234.64173,394340.64271,3386131.47660,1.12957,0.01564,10473645.02918,2000-05-01T17:40:36.508,15045.51978
103.00501,0.33918,-1228.77701,394211.52912,3386137.55378,1.12735,0.01446,10441441.57954,2000-05-01T08:43:52.320,15040.37594
103.01501,0.52737,-1251.09710,394333.17877,3386143.01246,1.12009,0.01422,10421690.92350,2000-05-01T03:14:28.796,15039.03511
