LONG_EAST,LAT_NORTH,TOPOGRAPHY,MOLA_RANGE,PLANET_RAD,C,A,EMPHEMERIS_TIME,UTC,ORBIT
122.62500,0.72589,-1190.20757,395118.44017,3386084.09587,1.11767,0.02000,10384863.05563,2000-04-30T17:01:04.352,15016.40036
122.63500,0.91956,-1201.68490,395158.55681,3386094.09952,1.12027,0.02011,10318630.58853,2000-04-29T22:36:54.082,15006.27573
122.64501,0.93804,-1203.42028,395154.39123,3386101.39845,1.11810,0.02048,10390719.87302,2000-04-30T18:38:36.889,15015.06386
122.65500,0.98400,-1202.08529,395178.14488,3386092.73241,1.11514,0.02121,10374390.39195,2000-04-30T14:06:20.988,15015.53858
122.66501,0.71033,-1191.51225,395051.88204,3386115.59815,1.12277,0.02181,10431959.74719,2000-05-01T06:05:56.965,15022.18658
122.67501,1.15134,-1205.67778,395231.63002,3386087.80944,1.12224,0.02480,10397209.39897,2000-04-30T20:26:40.762,15018.04005
122.68500,1.03800,-1195.74600,395161.59019,3386111.99745,1.12215,0.02072,10372834.35756,2000-04-30T13:40:34.529,15017.05603
122.69500,0.77680,-1183.46106,395038.55965,3386132.85224,1.11932,0.01913,10264511.57619,2000-04-29T07:34:56.636,14999.50677
122.70499,1.16445,-1194.61583,395241.12327,3386112.71538,1.11366,0.01882,10383167.56492,2000-04-30T16:32:45.895,15017.21102
122.71500,1.01519,-1189.76805,395163.74956,3386091.82644,1.11076,0.01802,10396112.41362,2000-04-30T20:08:34.900,15021.33888
122.72501,0.78359,-1173.77441,395085.83488,3386096.00222,1.11751,0.01494,10322534.86902,2000-04-29T23:42:04.267,15004.50792
122.73500,0.76869,-1187.61418,395115.21826,3386115.53067,1.11805,0.01436,10304708.17375,2000-04-29T18:45:00.291,15002.37577
122.74501,0.94615,-1183.79301,395156.78871,3386106.89014,1.11585,0.01466,10369760.42171,2000-04-30T12:49:20.028,15014.61992
122.75500,0.67295,-1167.67638,395017.24438,3386140.93879,1.11794,0.01516,10362227.91721,2000-04-30T10:43:35.793,15013.34996
122.76499,0.42714,-1148.83806,394940.22908,3386132.79306,1.11168,0.01433,10428446.56764,2000-05-01T05:07:13.412,15025.07245
122.77500,1.16559,-1185.66892,395236.25050,3386105.27385,1.12145,0.01467,10260043.48846,2000-04-29T06:20:34.425,14996.02976
122.78501,0.75885,-1165.19704,395085.19321,3386105.74599,1.12065,0.01465,10369949.51605,2000-04-30T12:52:19.451,15016.65404
122.79501,0.79203,-1163.83244,395030.44435,3386167.75951,1.11993,0.01761,10261524.77792,2000-04-29T06:45:14.047,15000.69017
122.80500,1.02552,-1175.52592,395160.22219,3386138.55636,1.12095,0.01706,10307604.07889,2000-04-29T19:33:13.149,15003.32585
122.81500,0.98075,-1176.85041,395166.83820,3386102.96799,1.11742,0.01733,10274269.45734,2000-04-29T10:17:39.411,15001.63364
122.82500,0.32245,-1152.12611,394847.32803,3386161.07914,1.11905,0.01724,10437583.45685,2000-05-01T07:39:35.348,15022.72130
122.83500,1.25352,-1191.14474,395236.48498,3386129.28718,1.12426,0.01476,10370860.02550,2000-04-30T13:07:25.019,15019.36487
122.84500,0.61128,-1164.05151,394975.68361,3386144.93034,1.12385,0.01488,10352190.13557,2000-04-30T07:56:20.798,15013.10415
122.85501,0.72350,-1169.06092,395019.90460,3386150.32363,1.12199,0.01511,10380144.21729,2000-04-30T15:42:09.043,15018.73923
122.86500,1.03622,-1178.32618,395215.93508,3386112.91416,1.13026,0.01614,10333710.19334,2000-04-30T02:48:16.113,15009.40229
122.87501,0.46535,-1162.16097,394955.23485,3386142.76843,1.12318,0.01429,10357686.16728,2000-04-30T09:27:55.729,15014.36824
122.88501,0.97234,-1179.54418,395156.76896,3386111.45384,1.12531,0.01534,10321157.89563,2000-04-29T23:18:58.803,15007.95901
122.89500,0.58816,-1172.23137,395004.01105,3386159.86464,1.12942,0.01514,10296986.45962,2000-04-29T16:36:11.449,15003.76603
122.90498,0.98566,-1175.52683,395151.79669,3386114.96760,1.11786,0.01557,10375322.37361,2000-04-30T14:21:53.288,15019.83304
122.91499,0.81485,-1172.91293,395095.09249,3386088.79903,1.11344,0.01464,10357973.38939,2000-04-30T09:32:40.918,15017.01284
122.92499,0.69527,-1172.82733,395041.95306,3386126.99060,1.12353,0.01551,10197949.83847,2000-04-28T13:05:43.144,14985.69199
122.93501,0.87943,-1176.86541,395127.56074,3386082.60193,1.13164,0.01592,10364866.46131,2000-04-30T11:27:27.585,15015.31744
122.94501,0.26975,-1148.75727,394843.64062,3386170.43265,1.12542,0.01527,10461904.12354,2000-05-01T14:24:56.865,15027.55387
122.95500,0.97222,-1159.36823,395146.26530,3386113.48418,1.13247,0.01618,10428590.90914,2000-05-01T05:09:37.516,15025.58092
122.96500,0.62491,-1144.26851,394953.83811,3386155.23008,1.13131,0.01796,10374314.24512,2000-04-30T14:05:04.596,15015.09257
122.97501,1.03926,-1166.40972,395179.93018,3386124.80997,1.13635,0.01736,10395749.50652,2000-04-30T20:02:19.959,15015.28664
122.98500,0.73454,-1156.90262,395036.55386,3386136.19134,1.13258,0.01740,10366893.06022,2000-04-30T12:01:22.482,15017.15728
122.99500,0.69680,-1152.17622,395032.76982,3386138.76321,1.13258,0.01726,10378192.60511,2000-04-30T15:09:40.877,15016.68998
123.00498,1.11134,-1169.36545,395210.98318,3386116.01172,1.12511,0.01462,10324041.55277,2000-04-30T00:07:11.313,15011.43269
123.01499,0.76809,-1153.54513,395063.56273,3386119.52918,1.12937,0.01437,10346962.15435,2000-04-30T06:29:21.506,15010.18969
123.02500,1.08057,-1164.46206,395171.52230,3386136.19383,1.13636,0.01424,10242532.69489,2000-04-29T01:28:42.016,15001.62803
123.03500,0.54410,-1141.32692,394943.22905,3386154.34275,1.13519,0.01455,10340858.44340,2000-04-30T04:47:32.278,15005.88785
123.04500,0.90925,-1160.47475,395126.42432,3386121.06795,1.12802,0.01579,10416070.85709,2000-05-01T01:41:15.201,15019.19708
123.05501,0.90376,-1152.99096,395092.54831,3386131.12753,1.13664,0.01642,10313522.83540,2000-04-29T21:11:53.065,15005.50980
123.06500,1.15679,-1170.90412,395231.75280,3386131.60973,1.13262,0.01823,10336142.53322,2000-04-30T03:28:54.851,15011.49316
123.07501,0.57246,-1154.66364,394962.66498,3386147.43132,1.12420,0.01619,10306489.05088,2000-04-29T19:14:43.718,15003.44753
123.08500,0.67638,-1164.93472,395021.40036,3386123.34595,1.12174,0.01667,10272276.22399,2000-04-29T09:44:34.000,14998.59403
123.09500,0.76139,-1175.41927,395066.70357,3386123.80406,1.12660,0.01545,10366735.46484,2000-04-30T11:58:48.846,15013.59351
123.10501,1.03741,-1182.95796,395157.43350,3386104.79146,1.12680,0.01590,10185772.65156,2000-04-28T09:42:47.575,14984.36704
123.11500,0.79949,-1173.83706,395084.67381,3386104.01526,1.12955,0.01727,10303280.99579,2000-04-29T18:21:13.823,15003.14633
123.12499,0.65649,-1164.85354,395019.15744,3386108.88779,1.12777,0.01643,10254227.43370,2000-04-29T04:43:31.603,14996.62122
123.13499,0.77085,-1165.76946,395085.78308,3386078.79697,1.12793,0.01758,10429374.03180,2000-05-01T05:22:50.804,15024.46442
123.14500,0.63448,-1174.55368,395023.45870,3386099.19786,1.12317,0.01733,10183866.45518,2000-04-28T09:10:51.468,14986.21139
123.15501,1.01860,-1189.94482,395220.74339,3386043.09731,1.12572,0.01760,10391970.20926,2000-04-30T18:59:27.717,15015.88374
123.16500,0.48948,-1172.64971,395016.91297,3386083.22163,1.13045,0.01645,10380290.85229,2000-04-30T15:44:36.380,15017.37545
123.17500,0.77267,-1180.75404,395095.88781,3386077.77749,1.12681,0.01729,10148473.00750,2000-04-27T23:20:58.705,14981.43930
123.18500,0.97649,-1187.45076,395172.69064,3386071.04623,1.12856,0.01707,10274661.17023,2000-04-29T10:24:04.042,15005.18358
123.19501,1.22825,-1195.39407,395372.26734,3386042.56209,1.12992,0.01655,10293508.53352,2000-04-29T15:38:15.835,15002.10609
123.20500,0.86018,-1179.12133,395193.04096,3386034.65579,1.13262,0.01676,10321845.58143,2000-04-29T23:30:30.948,15005.72184
123.21502,0.84975,-1178.97483,395117.93526,3386123.90528,1.13104,0.01720,10329317.90793,2000-04-30T01:35:04.807,15011.53270
123.22501,0.72329,-1166.41682,395062.72913,3386107.22862,1.12939,0.01605,10322446.40108,2000-04-29T23:40:47.757,15006.89801
123.23499,0.80932,-1172.87110,395117.39622,3386092.83418,1.12995,0.01722,10309400.06954,2000-04-29T20:03:07.937,15007.17831
123.24499,0.81185,-1183.54576,395119.06847,3386097.90862,1.13099,0.01569,10294323.72886,2000-04-29T15:51:55.439,15003.94105
123.25500,0.53566,-1161.37246,395045.77240,3386048.21411,1.13151,0.01767,10198147.56343,2000-04-28T13:08:58.468,14993.93278
123.26501,0.86539,-1185.38588,395137.08293,3386114.03954,1.13631,0.01609,10389200.69580,2000-04-30T18:13:17.132,15015.57904
123.27500,0.82903,-1178.28706,395141.93214,3386073.84988,1.12812,0.01720,10372622.63950,2000-04-30T13:37:00.953,15013.49680
123.28499,0.72370,-1167.52569,395076.81245,3386086.11272,1.12427,0.01732,10259365.92142,2000-04-29T06:09:14.429,15000.31910
123.29500,0.84647,-1170.74964,395136.44544,3386089.89536,1.12216,0.01663,10411118.67989,2000-05-01T00:18:35.287,15019.15535
123.30500,0.61851,-1159.89037,395025.11712,3386091.22553,1.12007,0.01647,10307824.20322,2000-04-29T19:36:54.780,15003.72469
123.31500,0.97214,-1177.60723,395178.67406,3386096.15973,1.11917,0.01800,10389163.21399,2000-04-30T18:12:41.750,15020.59156
123.32501,0.45259,-1152.87888,394983.73520,3386091.52253,1.12691,0.01759,10333079.85855,2000-04-30T02:37:53.523,15007.46839
123.33500,0.82505,-1182.35866,395088.95155,3386125.87016,1.13133,0.01555,10291691.28523,2000-04-29T15:08:07.525,15004.24427
123.34499,0.77060,-1171.42040,395096.74484,3386103.37186,1.12845,0.01566,10313250.58950,2000-04-29T21:07:23.954,15004.77359
123.35501,0.45748,-1168.94188,394988.16877,3386099.50480,1.11980,0.01787,10397221.90329,2000-04-30T20:26:58.949,15018.68575
123.36501,0.73011,-1166.68511,395055.18059,3386124.84743,1.12186,0.01730,10444164.77892,2000-05-01T09:29:01.243,15028.65093
123.37499,0.83922,-1166.50588,395131.38871,3386079.32427,1.12596,0.01811,10286792.16722,2000-04-29T13:46:28.144,14999.42928
123.38501,0.74134,-1174.01401,395096.44225,3386111.46252,1.12015,0.01753,10259199.76366,2000-04-29T06:06:29.592,15000.61159
123.39499,0.68231,-1170.54190,395017.12987,3386126.19642,1.12112,0.01784,10265634.49287,2000-04-29T07:53:42.576,15000.83545
123.40500,0.75027,-1178.73356,395110.76680,3386088.50233,1.11704,0.01726,10414137.04902,2000-05-01T01:08:46.079,15024.12962
123.41501,0.94725,-1183.98466,395159.05341,3386100.44892,1.12382,0.01483,10251533.64030,2000-04-29T03:58:41.828,14997.97522
123.42498,0.56633,-1170.55415,395048.77162,3386086.89960,1.12414,0.01366,10416206.42362,2000-05-01T01:43:20.762,15020.96076
123.43499,0.78679,-1180.04235,395102.46992,3386107.53094,1.12044,0.01514,10346286.62594,2000-04-30T06:17:53.910,15010.27422
123.44499,0.57511,-1160.04454,394993.85617,3386145.36283,1.12186,0.01424,10295020.24013,2000-04-29T16:03:35.039,15001.47675
123.45501,0.74387,-1167.07182,395087.85426,3386108.07727,1.12030,0.01472,10370197.59661,2000-04-30T12:56:23.301,15019.08710
123.46501,0.59444,-1170.12940,395038.92875,3386122.99469,1.11796,0.01567,10361207.42570,2000-04-30T10:26:33.019,15010.45582
123.47500,0.93741,-1173.72918,395178.34677,3386084.31412,1.12039,0.01386,10404087.89149,2000-04-30T22:21:23.048,15019.06289
123.48500,0.61683,-1167.15001,395051.55013,3386111.18987,1.12011,0.01924,10270116.26092,2000-04-29T09:08:20.481,14998.05593
123.49499,1.14371,-1195.82882,395320.01847,3386077.33531,1.12180,0.01610,10368715.00560,2000-04-30T12:31:42.919,15012.03467
123.50499,0.92143,-1183.75427,395166.99338,3386099.82251,1.12140,0.01805,10268797.12581,2000-04-29T08:46:29.898,15001.64321
123.51501,0.83696,-1180.65449,395194.38365,3386059.37473,1.11725,0.01654,10384437.99416,2000-04-30T16:53:51.641,15019.40053
123.52500,0.39993,-1161.06583,394938.10314,3386136.83769,1.11885,0.01557,10281677.29869,2000-04-29T12:21:03.720,15003.16290
123.53499,0.50940,-1164.16560,395013.54039,3386116.04197,1.12272,0.01484,10285631.55689,2000-04-29T13:27:02.010,14999.75540
123.54500,0.43354,-1155.90547,394963.89690,3386115.46292,1.11803,0.01426,10303239.18405,2000-04-29T18:20:27.145,15005.97147
123.55500,0.66980,-1166.05218,395203.56398,3386042.10064,1.12775,0.01439,10293936.37324,2000-04-29T15:45:18.683,15004.52522
123.56500,0.37591,-1158.70562,395035.13979,3386105.67023,1.12000,0.01461,10308820.26194,2000-04-29T19:53:28.167,15012.37684
123.57498,0.59812,-1174.40347,395151.98734,3386086.16135,1.12720,0.01860,10211968.41852,2000-04-28T16:59:20.723,14990.01824
123.58498,0.94223,-1184.48817,395243.69621,3386087.75411,1.12056,0.01682,10293747.90715,2000-04-29T15:42:16.529,15001.45223
123.59501,0.68501,-1177.66123,395219.06966,3386071.51734,1.11948,0.01651,10353680.94164,2000-04-30T08:21:09.886,15012.74800
123.60502,0.41814,-1160.60666,395184.39197,3386062.16457,1.13210,0.01709,10250395.01852,2000-04-29T03:39:29.042,14997.87953
123.61500,0.31523,-1158.75608,395112.06446,3386135.32999,1.13183,0.01627,10388696.27313,2000-04-30T18:04:42.555,15016.45388
123.62500,0.42629,-1161.39650,395165.05809,3386110.05675,1.12819,0.01800,10320378.48317,2000-04-29T23:05:58.567,15008.75274
123.63502,0.85411,-1186.08709,395455.56680,3386099.49221,1.12317,0.01782,10395046.83775,2000-04-30T19:50:26.066,15018.31036
123.64500,0.42955,-1159.43206,395314.31342,3386083.94032,1.12265,0.01739,10417482.55390,2000-05-01T02:04:26.137,15020.89684
123.65502,0.84594,-1187.48733,395629.17521,3386103.25638,1.12613,0.01459,10481625.05077,2000-05-01T19:53:19.507,15029.34092
123.66499,0.30902,-1165.08501,395362.87098,3386163.06995,1.12866,0.01448,10446190.77351,2000-05-01T10:03:03.510,15030.24128
123.67500,1.35136,-1201.10166,395370.94940,3386065.11058,1.12520,0.01454,10373284.17844,2000-04-30T13:47:54.575,15014.49291
123.68500,0.36000,-1156.77184,394959.65255,3386092.47300,1.11776,0.01400,10283816.92654,2000-04-29T12:56:36.327,15001.84341
123.69499,0.75980,-1185.27494,395101.70177,3386113.39910,1.11976,0.01458,10350925.92907,2000-04-30T07:35:19.919,15010.55883
123.70500,0.41492,-1164.48731,395088.89676,3386077.68552,1.11560,0.01381,10315249.22021,2000-04-29T21:40:35.918,15006.84941
123.71500,0.78751,-1169.57603,395130.61961,3386050.25242,1.10986,0.01467,10320567.73637,2000-04-29T23:09:14.008,15008.88895
123.72502,0.72417,-1170.28268,395053.43482,3386093.80831,1.11298,0.01387,10360363.81076,2000-04-30T10:12:32.242,15016.27449
123.73501,0.67961,-1161.56701,395023.04726,3386106.21594,1.11009,0.01511,10302201.74337,2000-04-29T18:03:08.644,15001.23678
123.74501,0.90018,-1178.56117,395203.93911,3386096.55987,1.11526,0.01444,10357333.09600,2000-04-30T09:22:04.494,15016.18762
123.75499,0.77118,-1175.93579,395073.26829,3386095.17587,1.10590,0.01477,10419354.37644,2000-05-01T02:35:37.592,15022.18676
123.76500,1.12486,-1182.63552,395203.34580,3386082.52693,1.11689,0.01423,10305603.85934,2000-04-29T18:59:56.303,15006.56070
123.77500,0.65707,-1151.85851,395035.12051,3386074.28891,1.11328,0.01435,10336653.07508,2000-04-30T03:37:20.466,15005.45741
123.78500,0.50174,-1155.98939,394933.72059,3386125.94318,1.11775,0.01477,10400165.49281,2000-04-30T21:15:56.142,15021.94554
123.79499,1.00333,-1177.67441,395171.33479,3386075.26195,1.11259,0.01368,10277493.87874,2000-04-29T11:11:23.709,15002.12147
123.80500,0.94909,-1166.85532,395112.53370,3386071.28569,1.11757,0.01466,10347632.40678,2000-04-30T06:40:34.020,15013.02395
123.81499,0.70326,-1163.50111,395008.73363,3386084.74576,1.12246,0.01479,10428683.80124,2000-05-01T05:11:21.153,15018.85764
123.82500,0.95696,-1185.94747,395168.17933,3386072.28123,1.11789,0.01459,10403831.55322,2000-04-30T22:17:08.266,15018.44892
123.83500,0.52004,-1162.41091,394985.83122,3386096.82691,1.11917,0.01427,10391387.67280,2000-04-30T18:49:41.732,15018.89877
123.84499,0.70931,-1173.14397,395060.36734,3386054.54875,1.12471,0.01440,10280179.12692,2000-04-29T11:56:10.656,15003.05968
123.85501,0.79943,-1178.47941,395098.44440,3386055.93919,1.12714,0.01421,10355908.83547,2000-04-30T08:58:23.993,15010.86999
123.86502,0.76515,-1169.10482,395036.18565,3386063.24525,1.12221,0.01441,10363573.39811,2000-04-30T11:06:12.489,15016.74590
123.87501,0.87080,-1170.63614,395106.14314,3386051.47092,1.13182,0.01421,10427993.77094,2000-05-01T04:59:50.298,15025.06372
123.88501,0.80292,-1160.67298,395071.02451,3386096.65123,1.12345,0.01425,10292679.29620,2000-04-29T15:24:39.549,14998.56675
123.89498,0.63949,-1162.85837,395011.05519,3386094.38463,1.12340,0.01499,10292503.08631,2000-04-29T15:21:40.083,15004.43466
123.90500,0.55091,-1156.88667,394988.45438,3386089.25290,1.12492,0.01430,10360852.43102,2000-04-30T10:20:48.107,15011.69659
123.91501,0.80709,-1177.68893,395083.28886,3386087.57698,1.12065,0.01426,10321354.92549,2000-04-29T23:22:27.134,15010.56098
123.92498,1.03244,-1184.14707,395201.69473,3386059.59652,1.11877,0.01424,10332222.51154,2000-04-30T02:23:37.224,15007.27166
123.93499,0.44592,-1160.47898,394988.64025,3386061.46669,1.12113,0.01376,10308050.78265,2000-04-29T19:40:38.623,15008.26394
123.94501,0.89875,-1182.35898,395128.43376,3386072.18698,1.12233,0.01438,10419695.00765,2000-05-01T02:41:32.214,15020.96813
123.95502,0.61337,-1169.35364,395067.16934,3386086.16090,1.12519,0.01403,10275235.35330,2000-04-29T10:33:38.369,15000.90586
123.96500,0.40308,-1153.49633,395043.85377,3386067.05132,1.12522,0.01414,10323630.94664,2000-04-30T00:00:22.241,15008.80350
123.97500,0.95937,-1172.13194,395165.23968,3386039.00075,1.12013,0.01416,10274224.96648,2000-04-29T10:17:02.245,15001.09999
123.98500,0.84527,-1169.65361,395109.16969,3386079.28497,1.12034,0.01401,10175240.02925,2000-04-28T06:47:06.641,14989.37726
123.99501,1.12114,-1182.68251,395216.18623,3386088.59447,1.12469,0.01460,10344947.89289,2000-04-30T05:55:49.730,15011.08613
124.00499,0.89371,-1167.42658,395121.78020,3386076.17687,1.12287,0.01399,10368559.82088,2000-04-30T12:29:15.475,15013.42194
124.01503,0.32993,-1142.73799,394899.26038,3386083.61298,1.12490,0.01474,10258210.64989,2000-04-29T05:50:01.527,14999.08794
124.02499,0.83029,-1167.84207,395093.05452,3386086.73749,1.13016,0.01467,10335198.83526,2000-04-30T03:13:14.998,15009.15268
124.03500,0.95270,-1167.57311,395149.60969,3386083.01465,1.12441,0.01349,10347485.59239,2000-04-30T06:38:01.915,15012.63325
124.04500,1.06598,-1170.27998,395190.92097,3386064.19042,1.11471,0.01592,10319508.66400,2000-04-29T22:51:44.867,15004.39774
124.05501,1.05854,-1166.63741,395202.41378,3386065.48883,1.12432,0.01849,10400609.86118,2000-04-30T21:23:30.361,15022.37601
124.06498,0.75161,-1155.13144,395058.03345,3386078.82398,1.12492,0.01655,10347201.70044,2000-04-30T06:33:19.837,15010.57643
124.07500,0.81455,-1161.02913,395077.85627,3386102.77705,1.12237,0.01679,10201506.26493,2000-04-28T14:04:58.852,14994.05568
124.08500,0.62416,-1158.29892,395041.87517,3386091.49108,1.11980,0.01604,10308957.88050,2000-04-29T19:55:54.831,15005.97020
124.09500,0.93346,-1162.36311,395109.18586,3386104.64110,1.12122,0.01498,10193560.01285,2000-04-28T11:52:32.136,14988.98340
124.10500,0.99674,-1170.70277,395178.20433,3386059.75543,1.12473,0.01512,10182294.87841,2000-04-28T08:44:44.689,14988.17453
124.11501,1.01408,-1172.58088,395163.36062,3386095.03905,1.12590,0.01343,10320845.52796,2000-04-29T23:13:56.955,15008.91379
124.12499,0.58224,-1158.48583,394999.96133,3386103.34087,1.12977,0.01514,10318228.13548,2000-04-29T22:30:24.870,15008.78023
124.13500,0.65537,-1158.81714,395044.79742,3386083.55033,1.12760,0.01354,10253626.50141,2000-04-29T04:33:43.681,14994.47985
124.14500,0.95454,-1172.28862,395178.82401,3386046.95509,1.12278,0.01365,10352282.34944,2000-04-30T07:57:56.139,15012.48527
124.15499,1.17129,-1184.11961,395222.42654,3386083.58035,1.12089,0.01691,10372149.09318,2000-04-30T13:29:04.335,15013.24947
124.16499,0.44582,-1151.30282,394944.93991,3386087.73445,1.12513,0.01719,10337749.80696,2000-04-30T03:55:48.019,15014.20345
124.17499,0.74556,-1170.88991,395078.12617,3386099.68026,1.12106,0.01761,10299315.57288,2000-04-29T17:15:10.332,15005.91476
124.18501,1.29050,-1187.67382,395222.95323,3386075.12778,1.12044,0.01862,10354344.88456,2000-04-30T08:32:28.943,15011.78491
124.19501,0.70103,-1168.88379,394978.21029,3386133.34288,1.12560,0.01593,10243186.50771,2000-04-29T01:39:33.023,14998.66508
124.20499,0.78083,-1171.15070,395069.51350,3386074.66538,1.11284,0.01626,10475738.24463,2000-05-01T18:15:41.370,15028.55919
124.21500,1.06936,-1184.64434,395221.39616,3386077.07674,1.11870,0.01668,10276627.59712,2000-04-29T10:56:59.572,15001.44205
124.22499,0.22831,-1148.50369,394864.75180,3386090.52801,1.11989,0.01715,10334812.53147,2000-04-30T03:06:51.670,15007.08845
124.23501,0.67874,-1167.98479,395127.81323,3386064.69453,1.12461,0.01677,10379921.25675,2000-04-30T15:38:35.316,15017.57822
124.24501,0.69219,-1173.87379,395049.21022,3386094.31245,1.12251,0.01616,10358371.39899,2000-04-30T09:39:27.182,15013.87743
124.25500,0.70157,-1178.00220,395091.80406,3386081.47222,1.12271,0.01601,10341405.49093,2000-04-30T04:56:43.779,15011.74300
124.26499,1.14458,-1197.51468,395242.49023,3386076.62032,1.12218,0.01442,10343357.16299,2000-04-30T05:29:12.232,15011.85024
124.27499,0.56653,-1172.72366,394973.90569,3386092.59673,1.11844,0.01601,10388671.58102,2000-04-30T18:04:25.615,15013.95904
124.28500,0.83159,-1186.40747,395154.00257,3386082.47552,1.12036,0.01545,10417686.56328,2000-05-01T02:08:04.319,15019.72784
124.29500,1.04619,-1189.42205,395242.65634,3386042.07848,1.12459,0.01474,10274022.91733,2000-04-29T10:13:39.283,15005.27470
124.30499,0.86532,-1179.23957,395146.24811,3386089.77956,1.12348,0.01570,10360970.93632,2000-04-30T10:22:46.297,15012.71148
124.31500,0.77167,-1172.83744,395133.33838,3386062.03158,1.12458,0.01530,10363632.09963,2000-04-30T11:07:11.759,15016.38250
124.32499,0.69606,-1169.92606,395087.60930,3386084.74901,1.12853,0.01533,10393721.09080,2000-04-30T19:28:43.421,15015.90471
124.33498,0.71408,-1169.16311,395051.34368,3386083.93079,1.12860,0.01525,10246464.06651,2000-04-29T02:34:23.263,14993.10725
124.34499,0.76789,-1177.66481,395096.49232,3386085.80241,1.13186,0.01512,10428781.47481,2000-05-01T05:13:04.053,15023.54801
124.35500,0.70571,-1168.26483,395025.41267,3386119.65500,1.12979,0.01622,10299128.29883,2000-04-29T17:12:13.914,15004.05558
124.36500,0.55967,-1161.32274,395046.40641,3386095.59692,1.12579,0.01560,10315270.83146,2000-04-29T21:41:14.843,15006.43564
124.37499,1.04145,-1184.15807,395286.35204,3386097.13228,1.13001,0.01470,10327059.16245,2000-04-30T00:57:37.570,15008.61887
124.38499,0.93087,-1172.29884,395182.23074,3386087.95426,1.13038,0.01510,10369679.07575,2000-04-30T12:47:58.019,15018.34188
124.39499,0.92236,-1170.78310,395147.99102,3386079.02990,1.12617,0.01668,10419340.43288,2000-05-01T02:35:42.405,15017.62898
124.40499,0.33148,-1158.31285,394831.70145,3386131.62897,1.12699,0.01491,10328325.42506,2000-04-30T01:18:37.210,15009.07490
124.41500,0.81591,-1176.65301,395041.10113,3386119.82534,1.12151,0.01462,10403000.64906,2000-04-30T22:03:07.499,15020.15105
124.42499,0.82521,-1172.73395,395031.69716,3386108.86888,1.11629,0.01532,10535389.98478,2000-05-02T10:49:54.709,15037.06013
124.43499,0.58357,-1165.70236,395082.65609,3386087.12451,1.12369,0.01431,10406443.41837,2000-04-30T23:00:41.036,15019.61528
124.44500,1.00320,-1188.57716,395083.43568,3386131.49583,1.12659,0.01528,10418495.27994,2000-05-01T02:21:32.221,15022.87130
124.45499,0.57780,-1169.07289,394978.73398,3386112.44455,1.12103,0.01732,10428269.61723,2000-05-01T05:04:34.465,15021.48423
124.46501,1.07264,-1192.21554,395189.99027,3386080.99306,1.12135,0.01682,10410752.37633,2000-05-01T00:12:35.129,15023.60858
124.47498,1.05569,-1192.87674,395147.78594,3386117.51233,1.12261,0.01746,10352963.70876,2000-04-30T08:09:12.646,15011.86162
124.48499,0.71031,-1178.67534,395062.59187,3386113.52022,1.11691,0.01810,10457974.37123,2000-05-01T13:19:38.865,15028.66575
124.49500,0.59389,-1171.88406,395026.44711,3386094.53469,1.11990,0.01643,10361491.94811,2000-04-30T10:31:26.199,15013.38892
124.50499,0.95650,-1190.48428,395207.65954,3386073.26937,1.12301,0.01791,10365243.45514,2000-04-30T11:33:54.490,15014.13936
124.51500,0.94412,-1191.83292,395110.52950,3386119.98357,1.12018,0.01618,10354156.29882,2000-04-30T08:29:12.751,15011.61338
124.52501,0.73100,-1179.36996,395005.66866,3386108.57457,1.11307,0.01508,10387098.40916,2000-04-30T17:38:11.080,15017.98475
124.53500,0.89260,-1185.63986,395104.04730,3386092.68146,1.11878,0.01613,10393819.04591,2000-04-30T19:30:17.453,15019.56426
124.54500,0.79120,-1185.24274,395036.36582,3386110.44208,1.11541,0.01827,10309427.57301,2000-04-29T20:03:44.262,15007.36048
124.55499,0.67850,-1173.36462,394990.60055,3386105.40374,1.12140,0.01698,10336005.22346,2000-04-30T03:26:38.995,15008.84728
124.56500,0.97126,-1188.06759,395084.59994,3386115.74300,1.11490,0.01547,10367489.88524,2000-04-30T12:11:26.510,15011.45379
124.57501,0.65656,-1176.15285,395023.89082,3386075.12610,1.11194,0.01587,10464813.03233,2000-05-01T15:13:34.078,15030.25622
124.58501,0.73441,-1179.21090,394996.11970,3386096.48083,1.11820,0.01481,10507423.58061,2000-05-02T03:03:37.705,15038.84417
124.59499,0.36099,-1167.69669,394846.32304,3386112.64508,1.11194,0.01447,10280840.02104,2000-04-29T12:07:15.395,14999.99486
124.60501,0.92642,-1200.06123,395082.77462,3386104.08156,1.12069,0.01566,10437028.22557,2000-05-01T07:30:32.316,15025.21162
124.61500,0.60828,-1179.14371,394991.01851,3386067.43515,1.11601,0.01528,10381159.03382,2000-04-30T15:59:11.808,15013.87540
124.62498,1.19720,-1216.58364,395239.50277,3386074.96074,1.11047,0.01652,10402786.11378,2000-04-30T21:59:44.838,15018.67373
124.63500,0.40231,-1172.72944,394873.36138,3386084.42222,1.11407,0.01847,10368067.99823,2000-04-30T12:21:07.506,15013.02777
124.64499,0.82103,-1187.93770,395094.45609,3386056.16859,1.10875,0.01645,10431309.16093,2000-05-01T05:55:02.328,15021.76959
124.65501,0.73163,-1188.65680,395030.57166,3386079.33177,1.11780,0.01557,10270592.25796,2000-04-29T09:16:28.655,15004.35597
