LONG_EAST,LAT_NORTH,TOPOGRAPHY,MOLArange,planet_rad,c,A,Ephermis Time,UTC,Orbit
180.61501,-0.66398,-2011.30833,388659.71596,3392892.78251,1.10680,0.01495,10754070.79766,1999-07-27T05:25:19.029,15128.58918
180.62502,-0.62942,-2011.47008,388672.70732,3392895.67693,1.09646,0.01608,10640164.95024,1999-06-23T07:41:02.292,15115.25188
180.63501,-0.58060,-2018.24315,388714.82611,3392885.26486,1.10680,0.01618,10662255.24480,2000-03-11T07:54:08.158,15118.08846
180.64499,-0.64478,-2020.83968,388659.26285,3392887.66128,1.10360,0.01602,10575297.46245,2000-05-30T11:22:08.573,15106.22357
180.65501,-0.81929,-1993.06141,388540.80728,3392910.71694,1.10835,0.01492,10676558.08591,1999-05-06T00:41:23.438,15120.67034
180.66500,-0.80374,-1997.48536,388564.92727,3392905.82689,1.10776,0.01595,10839856.48537,2000-01-13T06:41:36.032,15146.83906
180.67501,-0.79719,-1990.30014,388563.55243,3392912.27694,1.10901,0.01608,10875524.46007,2000-01-20T11:16:57.967,15151.55218
180.68500,-0.83207,-1989.87979,388536.64084,3392917.60371,1.11525,0.03262,10813979.81493,1999-09-04T06:33:33.447,15140.21241
180.69502,-0.77080,-2002.73508,388578.56249,3392900.59631,1.10695,0.03280,10832515.40697,1999-09-04T06:33:32.047,15142.60606
180.70502,-0.78928,-2014.44707,388574.19971,3392893.07254,1.10513,0.04348,10722285.97518,2000-12-02T10:47:30.698,15127.00998
180.71502,-0.82758,-2001.99091,388534.90629,3392900.13586,1.11417,0.04666,10851044.11098,2000-11-20T15:15:30.287,15142.66773
180.72501,-0.85438,-1995.21306,388520.41350,3392907.41006,1.11796,0.04490,10897664.87300,2000-10-17T17:24:31.243,15151.85531
180.73499,-0.85287,-2003.72520,388526.01807,3392896.45839,1.11859,0.03205,10749116.52684,2000-03-28T06:45:53.314,15130.83903
180.74499,-0.74146,-2025.03869,388613.71481,3392874.03509,1.10877,0.03327,10839209.22185,2000-01-08T03:18:04.181,15143.39249
180.75500,-0.77635,-2020.35330,388591.21122,3392876.66004,1.12096,0.03086,10849246.87068,2000-12-26T14:20:50.902,15145.19298
180.76501,-0.66685,-2039.80747,388652.21131,3392856.91045,1.12986,0.02997,10611468.95243,1999-12-22T04:25:40.356,15114.23047
180.77503,-0.71892,-2037.83988,388625.10529,3392861.31238,1.12707,0.03132,10728099.79603,1999-11-01T07:47:05.406,15127.38517
180.78501,-0.69825,-2041.63257,388639.87719,3392853.46660,1.13379,0.03104,10582185.62748,2001-02-21T14:54:02.305,15107.11559
180.79503,-0.70720,-2035.22888,388647.63451,3392855.00302,1.13975,0.03209,10862830.40722,1999-12-14T23:50:06.434,15146.90232
180.80500,-0.63077,-2040.02650,388699.77830,3392845.82366,1.14498,0.03182,10837111.04656,2000-01-25T02:10:39.420,15146.56294
180.81500,-0.54931,-2055.68986,388769.25844,3392825.69089,1.14446,0.03156,10850813.12668,2000-10-27T11:43:14.280,15148.85133
180.82502,-0.52001,-2055.66900,388760.73846,3392830.15498,1.13949,0.03104,10554412.14912,2000-09-16T09:17:13.782,15100.22155
180.83501,-0.61904,-2053.59955,388715.39133,3392833.22330,1.12259,0.03207,10732995.85136,1999-03-11T13:03:33.497,15131.49715
180.84501,-0.67458,-2040.78190,388672.91671,3392842.37094,1.11277,0.03191,10828074.82029,1999-06-25T21:21:46.736,15142.22943
180.85499,-0.71407,-2023.24600,388649.54287,3392855.27757,1.11966,0.02965,11107555.83809,1999-06-25T21:21:45.236,15187.88775
180.86499,-0.77684,-2010.34532,388598.81008,3392871.10991,1.13789,0.02978,11117777.49851,2000-03-13T21:34:53.953,15186.22616
180.87501,-0.66887,-2033.93969,388675.98300,3392848.58185,1.11786,0.03195,10943221.79052,1999-04-14T10:52:08.309,15158.48562
180.88500,-0.65293,-2030.70768,388679.67370,3392853.79344,1.12249,0.03223,11124908.36159,1999-10-15T08:54:22.151,15183.82307
180.89501,-0.76953,-2010.70375,388603.15226,3392871.42568,1.13556,0.03194,10850853.38138,1999-09-11T11:08:36.446,15145.42264
180.90501,-0.73482,-2014.32696,388624.99319,3392865.66028,1.12853,0.03284,10956750.60159,1999-04-11T21:09:55.635,15163.57768
180.91498,-0.59364,-2014.60818,388715.08359,3392862.50033,1.16055,0.03176,10778041.12348,1999-04-14T10:52:02.308,15141.22018
180.92497,-0.58480,-2024.91658,388722.22799,3392859.14330,1.14876,0.03045,10845272.65940,1999-06-08T22:29:15.981,15145.22331
180.93499,-0.63217,-2020.50413,388706.98994,3392865.83838,1.13296,0.03060,11029592.13628,1999-10-15T08:54:14.650,15174.04643
180.94500,-0.53857,-2025.38989,388763.66320,3392861.77991,1.13750,0.03214,11025611.37823,2000-02-06T10:08:57.920,15172.84750
180.95499,-0.59149,-2012.71763,388722.85323,3392877.04027,1.14013,0.02972,11014659.53389,2001-06-29T00:47:04.676,15168.73284
180.96498,-0.45750,-2019.95145,388802.46270,3392867.79498,1.14891,0.03153,11168891.13396,1999-03-14T02:44:54.851,15191.01016
180.97501,-0.49848,-2026.86398,388757.70524,3392861.47578,1.15262,0.03187,10862228.12962,2000-04-26T13:36:30.294,15147.12040
180.98499,-0.47936,-2032.95241,388762.52001,3392854.96271,1.15761,0.03217,10720282.60340,2000-05-10T22:47:11.561,15126.60758
180.99499,-0.59760,-2037.17456,388712.37371,3392853.99814,1.11446,0.03229,10876321.71041,1999-10-25T03:11:00.068,15148.53175
181.00500,-0.54120,-2044.59595,388748.12546,3392858.78904,1.12885,0.03257,10875378.35221,1999-09-01T16:50:41.005,15148.00615
181.01500,-0.57897,-2027.05703,388726.52192,3392873.23102,1.14767,0.03257,10997582.50749,1999-06-23T07:40:03.290,15165.31234
181.02498,-0.56244,-2023.00213,388727.93692,3392877.90935,1.15468,0.03253,11001135.79852,1999-07-03T01:56:40.565,15165.87785
181.03499,-0.40775,-2027.28135,388831.68434,3392873.34103,1.12876,0.03264,11340523.13073,1999-05-08T14:22:05.515,15213.78818
181.04500,-0.38890,-2029.46948,388844.81754,3392876.89720,1.12807,0.03083,11460180.17022,1999-10-08T04:18:23.896,15233.25358
181.05499,-0.55296,-2003.12276,388746.00079,3392900.12833,1.12404,0.02972,11248241.45565,2000-03-01T13:35:54.078,15200.18275
181.06496,-0.46120,-2024.63163,388816.59462,3392875.69125,1.12400,0.03282,11183419.15056,1999-12-31T22:41:49.351,15191.28301
181.07498,-0.42875,-2025.81017,388832.10956,3392872.09434,1.13469,0.03167,11065166.27824,1999-05-06T00:40:20.036,15174.61376
181.08497,-0.39481,-2024.11846,388851.06523,3392873.10093,1.14597,0.03268,11013435.54581,2000-05-20T17:03:34.751,15167.40378
181.09500,-0.48113,-2008.14083,388783.77107,3392889.34658,1.14198,0.03260,10946098.95735,1999-10-25T03:10:45.067,15160.99276
181.10500,-0.36030,-2008.22787,388847.11153,3392885.95473,1.14930,0.03412,11037424.51969,1999-10-17T22:35:12.929,15170.33015
181.11498,-0.39356,-2001.24005,388821.89222,3392895.93344,1.12767,0.03146,11114468.13007,1999-09-18T15:43:40.790,15181.88752
181.12501,-0.18521,-2022.07378,388972.02716,3392869.68093,1.13119,0.03144,11251413.56519,1999-12-07T19:13:44.020,15204.32779
181.13501,-0.18269,-2035.22624,388983.47057,3392857.23463,1.14946,0.03249,11361023.58316,2000-08-06T06:52:36.214,15222.90433
181.14502,-0.10383,-2061.78945,389038.59161,3392832.83351,1.13455,0.05526,11015341.83969,1999-03-11T13:02:46.695,15168.20596
181.15501,-0.09837,-2070.42673,389061.33839,3392821.56028,1.14793,0.04351,11249460.62005,1999-04-09T07:27:41.664,15200.89739
181.16501,-0.23649,-2038.05544,388960.36834,3392850.12439,1.16408,0.03144,11238588.28238,1999-09-25T20:19:08.414,15199.50885
181.17501,-0.12204,-2048.57947,389032.73690,3392840.65626,1.15014,0.03256,11329639.08121,2000-10-13T02:29:12.438,15212.35564
181.18500,-0.25611,-2042.49967,388942.90872,3392856.40207,1.12303,0.03295,11367856.78002,1999-04-11T21:09:13.334,15217.22373
181.19499,-0.22298,-2039.07283,388959.59135,3392856.97262,1.15996,0.03184,11209407.27249,1999-11-08T12:21:34.424,15194.79502
181.20499,-0.22479,-2050.80033,388951.48846,3392849.60286,1.15755,0.03305,11216845.14747,2001-02-02T14:40:24.393,15195.70290
181.21500,-0.19203,-2057.28986,388966.75632,3392844.88280,1.16105,0.03332,11406407.17579,2000-11-03T16:18:51.552,15222.18104
181.22503,-0.19715,-2056.52946,388963.14664,3392842.84625,1.16354,0.03308,11398657.10193,2000-08-23T05:45:42.429,15224.47997
181.23500,-0.23811,-2040.33589,388927.07252,3392859.16482,1.17306,0.03210,11448474.22391,1999-09-08T21:25:43.908,15231.36089
181.24498,-0.21398,-2033.38045,388925.71992,3392862.04219,1.16360,0.03316,11368775.29986,1999-05-03T10:57:38.759,15217.06153
181.25500,-0.16361,-2028.66708,388957.28027,3392860.98858,1.14683,0.03076,11292066.73670,1999-07-20T00:48:32.365,15206.48371
181.26501,-0.16818,-2020.11381,388948.57946,3392864.16883,1.13196,0.03317,11110824.45686,1999-09-08T21:25:39.408,15180.51382
181.27502,-0.22628,-2014.08073,388901.13605,3392874.27710,1.11806,0.03220,11346268.82033,1999-06-06T08:46:12.483,15210.59808
181.28502,-0.25442,-2016.84035,388885.52861,3392881.59586,1.14526,0.03257,11681914.15551,1999-05-13T05:16:03.474,15260.68252
181.29501,-0.23437,-2033.03570,388906.29189,3392870.90285,1.11496,0.03392,11649480.09241,1999-07-12T20:13:11.079,15258.90539
181.30497,-0.24305,-2038.74512,388904.60441,3392864.63779,1.12265,0.03273,11647547.75621,1999-04-11T21:08:55.233,15258.69865
181.31497,-0.25642,-2037.77374,388890.68248,3392866.89806,1.12616,0.03238,11722743.03081,2001-05-19T22:59:58.503,15266.72832
181.32499,-0.34092,-2016.58295,388831.70626,3392882.39695,1.13153,0.03382,11634425.54327,2000-03-11T07:52:24.454,15263.14543
181.33501,-0.12267,-2045.49339,388966.14708,3392858.59080,1.13604,0.03297,11458774.18464,1999-06-16T03:03:49.163,15228.49792
181.34500,-0.11092,-2035.34030,388961.74098,3392870.05331,1.14184,0.03377,11496513.09569,1999-06-25T21:20:32.233,15237.43189
181.35501,-0.07584,-2047.94548,388971.21193,3392855.63417,1.16270,0.03127,11140091.53141,1999-12-05T05:31:08.950,15187.29784
181.36499,-0.15383,-2026.91160,388908.43490,3392873.74533,1.15863,0.03202,11198108.22496,1999-03-04T08:25:57.414,15192.95473
181.37502,-0.17650,-2024.11272,388881.93929,3392883.16426,1.14998,0.03325,11072085.54206,1999-09-08T21:25:22.907,15171.86110
181.38501,-0.11830,-2036.01471,388921.45455,3392874.69320,1.15263,0.03310,11149427.96233,1999-06-30T12:14:30.013,15189.15410
181.39503,0.05015,-2049.99423,389020.37812,3392852.53824,1.13794,0.03293,10767464.09505,1999-09-28T09:59:56.817,15132.21808
181.40500,0.05904,-2054.31974,389032.71421,3392847.92566,1.14181,0.03289,10829097.65443,2000-01-10T16:58:20.952,15140.98904
181.41500,0.05591,-2062.05952,389040.49862,3392835.47478,1.15554,0.03191,10856719.32804,1999-12-14T23:48:32.831,15150.83566
181.42501,-0.04151,-2055.95982,388988.25695,3392841.73697,1.15873,0.03101,10849773.94840,1999-07-29T19:04:31.677,15140.39387
181.43499,-0.05363,-2051.33108,388979.57431,3392845.00187,1.15830,0.03298,10883746.41467,1999-09-01T16:49:36.102,15148.61488
181.44501,-0.11755,-2051.89306,388952.92285,3392844.98708,1.16059,0.03315,10921801.65249,2000-10-17T17:22:42.939,15153.76796
181.45503,-0.09942,-2046.74933,388955.87971,3392843.66449,1.15828,0.03260,10829113.99301,2000-10-17T17:22:41.439,15141.41072
181.46502,-0.20012,-2021.47157,388886.12051,3392871.97938,1.13916,0.03169,11011165.98648,2000-04-26T13:35:16.391,15166.93370
181.47502,-0.01413,-2029.25899,388992.14145,3392859.73228,1.13854,0.03239,11147950.21921,1999-06-06T08:45:42.282,15186.86182
181.48501,-0.12300,-2013.92830,388923.22894,3392872.93614,1.16188,0.03123,10993775.89990,1999-11-11T02:02:49.891,15171.10768
181.49500,-0.07347,-2040.80360,388981.72665,3392844.49235,1.15145,0.03222,10792252.87375,1999-12-07T19:12:48.618,15139.67777
181.50501,-0.07802,-2040.76230,388986.60006,3392841.19057,1.15855,0.02879,10793949.50050,1999-12-22T04:23:49.152,15140.21649
181.51500,-0.06409,-2033.46880,388979.95162,3392850.12343,1.18292,0.02989,10770803.54624,1999-07-20T00:47:52.964,15133.93096
181.52500,0.00669,-2040.53340,389026.49874,3392840.10925,1.16792,0.03222,10638471.25009,2000-03-30T20:25:48.435,15114.91479
181.53499,-0.10332,-2024.91232,388935.72439,3392857.49911,1.16225,0.03116,10538561.80736,1999-07-29T19:04:15.176,15100.75501
181.54500,-0.10997,-2035.11302,388932.03157,3392847.96164,1.15771,0.03226,10339706.48890,1999-05-27T14:27:50.249,15072.55269
181.55500,-0.16316,-2029.67171,388901.59869,3392854.62197,1.17429,0.03214,10530950.02252,1999-10-05T14:35:07.906,15099.80179
181.56498,-0.14334,-2022.77297,388902.30555,3392861.74575,1.17265,0.03230,10528392.19885,1999-05-15T18:57:00.450,15099.21249
181.57498,-0.25270,-2029.48964,388845.70538,3392859.38172,1.15517,0.03233,10402808.59512,1999-09-16T02:00:28.874,15084.37608
181.58500,-0.19357,-2038.92703,388888.45668,3392851.92823,1.15571,0.03035,10426155.92270,1999-07-20T00:47:42.363,15084.42666
181.59502,-0.09471,-2041.92091,388947.36958,3392848.26048,1.14931,0.03254,10510225.98836,1999-03-16T03:55:41.214,15096.30441
181.60499,-0.08889,-2052.43551,388961.02863,3392842.78512,1.13862,0.03040,10438165.19276,1999-03-11T13:01:37.292,15092.06913
181.61499,-0.07791,-2047.36030,388955.00717,3392851.18477,1.15874,0.03051,10377077.84601,2001-01-07T09:51:23.123,15077.23574
181.62499,-0.04608,-2047.77758,388983.10994,3392850.40004,1.15939,0.03057,10721196.61618,1999-05-22T23:33:02.689,15125.89374
181.63500,-0.05741,-2052.30614,388979.51973,3392843.12802,1.14583,0.03180,10626585.89847,2001-02-21T14:51:54.899,15115.32127
181.64500,-0.03192,-2058.37055,388993.13689,3392839.25556,1.15018,0.03297,10625363.32782,1999-03-04T08:25:15.413,15108.96117
181.65503,-0.08856,-2062.93479,388964.94349,3392831.83566,1.14865,0.03287,10525179.03224,1999-06-23T07:38:26.186,15097.95289
181.66502,-0.08561,-2067.69469,388964.62036,3392829.41576,1.13721,0.03267,10532856.09512,1999-06-23T07:38:24.686,15099.32559
181.67498,0.01801,-2075.44261,389024.12821,3392820.73265,1.14731,0.03157,10744686.65682,1999-06-23T07:38:23.186,15132.36139
181.68498,0.08513,-2077.00224,389065.99195,3392815.98345,1.15042,0.03262,10973115.13731,1999-06-20T17:56:25.740,15161.75390
181.69498,0.02764,-2066.55494,389021.68146,3392824.96910,1.13804,0.03261,10610496.80391,1999-08-05T23:38:58.927,15113.37935
181.70498,0.06216,-2061.57613,389043.09284,3392823.14849,1.14406,0.03063,10595538.69100,1999-05-27T14:27:26.148,15107.91211
181.71497,0.21958,-2082.26534,389138.56306,3392804.44345,1.14655,0.03164,10612107.94036,1999-08-18T07:37:38.162,15110.38982
181.72497,0.30910,-2111.03413,389227.69513,3392774.93886,1.14213,0.03038,10569461.48253,1999-07-17T11:05:28.595,15107.59530
181.73498,0.30562,-2110.76198,389223.68804,3392778.75736,1.13399,0.03286,10579199.71231,1999-07-17T11:05:27.095,15105.53888
181.74498,0.27483,-2124.71795,389218.79892,3392772.47712,1.11271,0.03204,10653944.51061,2000-05-01T04:27:57.194,15115.71860
181.75499,0.34746,-2133.66390,389264.19326,3392756.24384,1.10956,0.03298,10600406.21608,1999-11-15T16:55:40.823,15108.36790
181.76501,0.31042,-2129.39533,389241.78685,3392763.51639,1.12775,0.03194,10557377.32216,1999-05-03T10:56:21.256,15102.18722
181.77502,0.39979,-2140.29751,389300.98877,3392755.41146,1.12916,0.03220,10512845.03703,1999-10-22T13:27:40.786,15095.50703
181.78502,0.52397,-2155.71611,389377.86691,3392739.64041,1.11283,0.03097,10442966.57418,1999-07-07T16:48:48.259,15088.86652
181.79500,0.54824,-2147.50714,389390.02717,3392745.49339,1.11702,0.03212,10610961.60927,1999-09-18T15:41:58.186,15109.59948
181.80499,0.63724,-2155.53077,389435.10240,3392738.62442,1.12829,0.03226,10490726.88058,2000-09-26T03:32:37.673,15092.35966
181.81498,0.77764,-2192.37541,389556.64241,3392706.67942,1.13240,0.03217,10572818.62296,1999-06-13T13:20:40.617,15104.10540
181.82499,0.89339,-2230.43186,389644.84071,3392669.98347,1.12217,0.03342,10369355.35474,1999-05-03T10:56:12.256,15075.09729
181.83501,0.93049,-2235.95367,389681.83835,3392665.30224,1.11099,0.03251,10497898.49589,2001-02-21T14:51:24.698,15096.12257
181.84499,0.92207,-2221.54655,389660.07776,3392673.66006,1.11841,0.03320,10598844.92779,1999-08-15T17:55:52.516,15114.05127
181.85499,0.85657,-2197.87725,389603.81460,3392694.83134,1.13159,0.03207,10556912.95956,1999-09-16T01:59:47.373,15105.06635
181.86499,0.82775,-2194.64242,389582.54056,3392699.75592,1.13004,0.03187,10476874.60095,1999-12-14T23:47:25.028,15090.95128
181.87501,0.88525,-2190.30732,389625.00418,3392699.16953,1.15323,0.03189,10697560.97905,1999-07-29T19:03:23.974,15122.17962
181.88501,0.91457,-2192.45300,389646.82102,3392696.89459,1.15086,0.03186,10626805.25645,1999-05-20T09:50:47.209,15118.29696
181.89502,0.86515,-2216.24449,389632.47176,3392682.81395,1.13301,0.03112,10525767.43222,1999-10-29T18:02:55.527,15097.35458
181.90503,0.69237,-2178.16167,389510.92983,3392713.76165,1.13397,0.03312,10620848.03597,1999-12-14T23:47:19.028,15111.12440
181.91500,0.85379,-2178.25817,389628.10860,3392697.18920,1.13782,0.03023,10788521.34335,1999-06-23T07:37:46.785,15135.90068
181.92500,0.84424,-2174.40386,389615.48833,3392701.00569,1.15988,0.03025,10792248.20259,1999-10-29T18:02:51.027,15136.39575
181.93499,0.85851,-2182.14585,389629.55259,3392691.91714,1.15338,0.03233,10551007.01019,1999-10-05T14:34:10.504,15105.32364
181.94501,0.80333,-2184.36409,389610.27234,3392691.62280,1.14002,0.03140,10604988.32201,2000-02-06T10:06:27.515,15109.77156
181.95501,0.79721,-2178.36724,389619.98205,3392695.78439,1.13958,0.03114,10644368.79982,2000-10-10T12:44:57.534,15115.72190
181.96503,0.88003,-2170.17371,389677.76207,3392696.44786,1.11265,0.03082,10972534.50867,2000-03-11T07:50:47.850,15162.67198
181.97504,0.92855,-2173.66896,389714.53702,3392688.26066,1.10558,0.03178,11134369.19321,1999-06-16T03:02:12.960,15191.61335
181.98502,0.94553,-2179.85133,389735.62961,3392683.36315,1.12086,0.02781,11109491.69866,1999-06-20T17:55:40.839,15181.78824
181.99500,1.04309,-2218.92302,389822.16773,3392652.82842,1.11674,0.01499,11087895.72077,1999-08-13T04:13:26.467,15178.66726
182.00502,1.04525,-2240.77518,389853.42443,3392629.02158,1.11863,0.01496,11167478.00084,2000-09-30T18:26:48.614,15190.03349
182.01501,1.16320,-2259.26879,389922.99448,3392616.41072,1.12572,0.01612,11306537.73092,2001-03-05T10:25:20.408,15212.47278
182.02498,1.11432,-2245.50800,389883.74738,3392628.86549,1.12371,0.01493,11263444.78699,2000-12-02T10:44:11.491,15206.67935
182.03500,1.17935,-2244.27974,389922.93425,3392631.10232,1.12164,0.01615,11405965.95306,2001-04-21T16:48:32.907,15223.49229
182.04500,1.19189,-2228.58568,389908.56130,3392646.40081,1.12745,0.01607,11165189.40308,1999-09-25T20:16:56.509,15192.58443
182.05500,1.19704,-2215.76748,389898.18974,3392658.82903,1.12277,0.01499,11333176.17370,1999-11-11T02:01:25.088,15219.36153
182.06499,1.23578,-2211.38830,389917.54395,3392660.80149,1.12679,0.01500,11394980.57767,2000-03-13T21:31:54.746,15225.11321
182.07498,1.27592,-2211.43603,389947.13404,3392661.07912,1.11775,0.01601,11500543.24784,1999-07-07T16:48:05.157,15237.27037
182.08497,1.34609,-2231.54828,389987.52299,3392648.52226,1.09600,0.01392,11251348.62725,1999-12-05T05:29:18.945,15204.80193
182.09500,1.42609,-2231.76598,390031.76349,3392649.54381,1.09907,0.01615,11230952.62369,1999-09-01T16:47:56.499,15198.68916
182.10499,1.42812,-2238.25455,390041.70833,3392644.35614,1.11220,0.01629,11357950.15201,1999-06-23T07:37:17.984,15216.30547
182.11499,1.47197,-2252.61249,390082.74942,3392637.09968,1.12355,0.01630,11377887.70623,2000-04-21T10:10:24.108,15222.09312
182.12501,1.47876,-2264.28449,390097.34195,3392624.02563,1.13575,0.01633,11336834.65078,1999-04-09T07:25:16.458,15216.20290
182.13503,1.50669,-2263.50791,390108.27552,3392626.03226,1.11848,0.01630,11370196.98453,2001-02-16T23:54:34.774,15217.99094
182.14503,1.59470,-2277.54343,390167.20194,3392616.14291,1.11743,0.01321,11494452.59209,1999-11-15T16:54:42.521,15241.12147
182.15502,1.47244,-2256.65351,390084.35600,3392633.49742,1.10929,0.01639,11541509.99402,1999-05-17T20:07:51.428,15251.10638
182.16500,1.50580,-2258.74384,390103.58605,3392627.69996,1.12296,0.01632,11226766.48797,1999-08-15T17:55:04.114,15200.64708
182.17501,1.61351,-2280.63152,390174.89530,3392605.06918,1.13788,0.03806,11109471.89781,2000-01-10T16:56:25.848,15181.47325
182.18499,1.53585,-2260.23407,390124.03237,3392626.54425,1.14752,0.03153,11238716.42807,1999-07-20T00:46:11.460,15199.35520
182.19501,1.56678,-2267.67288,390146.41703,3392616.47507,1.13382,0.03255,11242620.56707,1999-07-03T01:53:44.858,15203.01627
182.20500,1.55084,-2274.20350,390145.08588,3392610.21577,1.12422,0.01754,11211924.35205,2000-02-11T00:59:11.076,15195.19474
182.21502,1.69678,-2299.25162,390237.34799,3392586.50819,1.13504,0.01642,11221639.74338,1999-03-11T13:00:05.689,15199.65511
182.22502,1.78860,-2287.63154,390274.66657,3392590.13633,1.14685,0.01523,11086249.60471,1999-05-03T10:55:12.153,15177.74511
182.23502,1.79560,-2286.05662,390262.39742,3392590.08818,1.13554,0.01526,10743437.49140,1999-06-27T22:30:24.262,15132.11446
182.24501,1.76903,-2289.64399,390246.67385,3392590.75809,1.15281,0.01641,10866208.61112,2000-11-18T01:29:47.096,15149.35303
182.25503,1.84009,-2284.99616,390281.98040,3392597.72562,1.15393,0.01630,10925676.56744,1999-11-25T11:11:58.976,15155.05288
182.26503,2.00320,-2313.73769,390375.85145,3392573.92632,1.16193,0.01660,10547507.39302,2000-10-20T07:02:57.959,15100.65843
182.27501,2.00593,-2314.70755,390382.23266,3392570.81526,1.14956,0.01440,10678277.31314,2001-02-16T23:54:13.874,15119.13109
182.28500,1.92187,-2313.55700,390332.81575,3392578.71457,1.14249,0.01665,10700598.49972,1999-07-20T00:45:56.359,15125.26499
182.29499,1.99826,-2331.84845,390398.05695,3392562.38147,1.15433,0.01665,10858975.92745,1999-05-13T05:13:29.968,15144.61399
182.30496,1.99714,-2337.13386,390396.71603,3392558.27303,1.13645,0.01557,10775246.14440,1999-05-10T15:31:15.990,15135.74824
182.31502,2.03688,-2324.76671,390400.29071,3392569.56045,1.13917,0.01550,10726235.41311,1999-10-05T14:33:13.202,15125.92949
182.32500,2.04142,-2316.12433,390402.81241,3392572.88337,1.13903,0.01431,10756869.66544,1999-03-23T08:30:09.192,15130.56016
182.33500,1.93271,-2322.84271,390349.77040,3392568.21646,1.13835,0.01651,10737310.86430,2000-05-23T06:42:24.426,15136.93138
182.34502,1.91085,-2335.00394,390345.07117,3392557.72079,1.12994,0.01647,10598526.21056,1999-12-02T15:47:18.577,15108.22840
182.35502,1.91698,-2342.72089,390348.85741,3392549.30430,1.14149,0.01544,10660276.10093,1999-05-27T14:25:47.744,15116.79052
182.36501,1.94181,-2348.54401,390372.55579,3392542.16228,1.10874,0.01548,10718437.72731,1999-09-11T11:04:55.738,15131.01917
182.37498,2.04665,-2364.54546,390447.63105,3392522.33050,1.09890,0.01654,10661337.30108,1999-06-23T07:36:37.182,15119.96875
182.38500,1.97304,-2339.99124,390376.10213,3392544.57959,1.11552,0.01640,10617619.34437,1999-07-07T16:47:18.755,15111.12208
182.39500,1.86628,-2300.44379,390282.48256,3392583.97747,1.12410,0.01411,10727546.40319,1999-07-29T19:02:05.971,15127.02786
182.40501,1.85765,-2333.26791,390295.38818,3392556.58767,1.13085,0.02997,10720003.57076,1999-08-22T22:30:10.839,15128.54276
182.41502,1.69485,-2331.95247,390207.57515,3392562.97470,1.12301,0.03446,10651320.97694,2000-11-29T21:00:41.969,15115.15413
182.42501,1.65724,-2303.74662,390153.35691,3392591.26584,1.13532,0.03097,10506394.76367,1999-05-03T10:54:42.052,15094.84698
182.43497,1.62627,-2304.89306,390128.42273,3392595.77862,1.13260,0.03094,10416157.03279,2000-05-27T21:35:35.474,15082.11934
182.44500,1.61804,-2318.74016,390137.81340,3392583.74189,1.12841,0.03321,10461208.89305,1999-07-03T01:53:07.757,15091.48524
182.45500,1.77207,-2326.73369,390226.69731,3392569.45369,1.12965,0.03204,10280258.52903,1999-05-30T04:07:08.922,15065.92965
182.46503,1.72636,-2313.36815,390196.10827,3392577.37113,1.13875,0.03059,10215140.42100,2000-03-04T03:14:16.164,15054.16242
182.47502,1.67140,-2307.21514,390163.61054,3392586.46278,1.12655,0.01756,10285007.16273,1999-07-07T16:47:05.255,15066.90124
182.48502,1.64022,-2298.12666,390136.32799,3392597.73441,1.12227,0.01638,10267720.86071,2000-12-21T10:51:50.885,15061.63792
182.49500,1.66117,-2291.43657,390137.88313,3392602.86880,1.12468,0.01650,10261492.96875,2000-03-11T07:49:27.347,15060.41034
182.50500,1.59143,-2282.44008,390107.54992,3392615.67820,1.13269,0.01548,10573572.33674,2001-02-14T10:11:15.388,15147.30114
182.51499,1.54349,-2265.33596,390061.35345,3392632.65224,1.13039,0.01547,10596335.30591,1999-09-28T09:57:09.511,15153.59521
182.52497,1.52519,-2269.13860,390053.47127,3392631.04497,1.12251,0.01661,10605408.88558,1999-05-17T20:06:56.326,15154.87860
182.53499,1.47680,-2269.25408,390026.41165,3392634.50824,1.11365,0.01661,10618493.09539,1999-10-10T05:26:50.276,15156.73432
182.54499,1.44759,-2274.66126,390003.47446,3392633.17148,1.13219,0.01671,10455910.38831,1999-08-03T09:55:39.268,15133.70628
182.55500,1.42003,-2276.67112,389995.47445,3392630.23738,1.12207,0.01675,10573524.99406,1999-11-08T12:18:09.617,15150.36137
182.56500,1.37826,-2270.76230,389962.02698,3392637.55203,1.11124,0.01562,10498515.08828,1999-11-08T12:18:08.117,15139.74107
182.57500,1.43429,-2274.20702,390000.14401,3392634.73255,1.12013,0.01557,10539355.67354,1999-08-30T03:05:21.953,15145.52169
182.58500,1.45511,-2258.79853,390003.97299,3392646.46705,1.13187,0.01672,10672723.22094,2000-03-28T06:41:15.704,15164.41605
182.59501,1.54836,-2258.51066,390068.41712,3392638.85895,1.12486,0.01662,10877982.98795,1999-06-30T12:11:27.006,15193.49243
182.60501,1.52890,-2267.08246,390067.14836,3392628.91419,1.12258,0.01647,10830994.74717,1999-06-20T17:54:07.435,15186.83791
182.61502,1.49687,-2262.26048,390048.29605,3392630.48711,1.10842,0.01433,10901434.45877,1999-03-11T12:59:06.087,15196.80963
182.62499,1.42213,-2245.29235,389989.93043,3392646.05915,1.12102,0.01645,10889463.29522,1999-07-27T05:20:17.417,15195.10823
182.63499,1.34272,-2232.11778,389936.61579,3392661.97720,1.13952,0.01644,11020204.31082,2000-05-13T12:24:21.626,15213.63294
